timestamp,can_id,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_4_diff,driving_state
184.37005,111,33,204,47,74,2,238,239,127,251.0,driving
184.56805,111,35,212,175,201,253,17,80,128,251.0,driving
184.76605,111,31,180,175,201,4,18,16,128,249.0,driving
184.96405,111,27,204,175,73,0,250,15,128,4.0,idle
185.16215,111,27,188,207,201,254,229,15,128,254.0,driving
185.36005,111,29,196,239,201,253,241,15,128,1.0,idle
185.55805,111,33,204,111,201,250,17,80,128,3.0,idle
185.75605,111,27,180,143,201,0,14,16,128,250.0,driving
185.95405,111,27,212,207,73,255,229,15,128,255.0,driving
186.1523,111,29,188,15,74,1,230,47,128,254.0,driving
186.35005,111,35,212,239,201,2,242,15,128,1.0,idle
186.54805,111,37,196,175,201,252,17,80,128,250.0,driving
186.74605,111,29,180,111,73,5,22,48,128,247.0,driving
186.94405,111,31,212,175,201,0,242,47,128,5.0,idle
187.14215,111,29,196,239,201,2,242,207,127,2.0,idle
187.34155,111,33,204,175,201,253,253,47,128,251.0,driving
187.53955,111,31,196,175,73,2,10,48,128,251.0,driving
187.73755,111,27,164,239,201,253,253,47,128,251.0,driving
187.93555,111,29,212,175,201,253,225,47,128,0.0,idle
188.13385,111,29,188,47,74,0,234,239,127,253.0,driving
188.33155,111,37,212,15,202,251,249,111,128,251.0,driving
188.52955,111,35,196,143,73,3,10,48,128,248.0,driving
188.72755,111,29,188,175,201,2,254,47,128,1.0,idle
188.92555,111,31,220,239,73,254,233,15,128,252.0,driving
189.1238,111,31,180,207,73,2,238,239,127,252.0,driving
189.32155,111,31,196,207,73,252,5,80,128,250.0,driving
189.51955,111,29,188,175,201,1,34,48,128,251.0,driving
189.71755,111,29,212,207,201,255,241,47,128,254.0,driving
189.91555,111,27,172,239,73,252,233,47,128,3.0,idle
190.11385,111,33,204,15,202,0,238,15,128,252.0,driving
190.31155,111,33,212,143,73,254,13,80,128,254.0,driving
190.50955,111,31,188,175,201,2,6,240,127,252.0,driving
190.70755,111,29,220,143,201,255,245,47,128,253.0,driving
190.90555,111,27,180,207,73,255,233,47,128,0.0,idle
191.1038,111,31,196,239,73,254,241,47,128,1.0,idle
191.30155,111,31,196,111,201,250,17,80,128,4.0,idle
191.49955,111,27,188,143,201,1,22,16,128,249.0,driving
191.69755,111,27,204,143,201,252,237,79,128,251.0,driving
191.89555,111,25,164,15,202,252,225,15,128,0.0,idle
192.09385,111,33,212,239,201,1,242,239,127,251.0,driving
192.29155,111,35,220,175,73,0,18,48,128,1.0,idle
192.48955,111,27,180,143,201,0,2,16,128,0.0,idle
192.68755,111,29,204,143,73,252,249,47,128,252.0,driving
192.88555,111,29,180,207,73,0,246,47,128,252.0,driving
193.08385,111,31,220,207,73,0,254,47,128,0.0,idle
193.2807,111,31,196,143,201,3,18,48,128,3.0,idle
193.47955,111,25,172,143,73,253,1,80,128,250.0,driving
193.67755,111,29,212,207,73,249,237,47,128,4.0,idle
193.87555,111,31,180,207,201,255,245,15,128,6.0,idle
194.07395,111,29,212,143,201,253,9,48,128,2.0,idle
194.2716,111,29,188,239,73,3,6,240,127,250.0,driving
194.46955,111,33,204,15,74,255,241,47,128,252.0,driving
194.66755,111,35,220,175,73,1,230,79,128,254.0,driving
194.86555,111,31,180,143,73,2,246,15,128,1.0,idle
195.0638,111,27,212,143,73,253,13,80,128,251.0,driving
195.26155,111,27,180,239,201,253,253,15,128,0.0,idle
195.45955,111,29,188,15,202,249,237,79,128,4.0,idle
195.65755,111,33,204,175,73,254,241,79,128,5.0,idle
195.8541,111,33,204,239,201,1,254,47,128,253.0,driving
196.05235,111,33,188,143,201,254,13,48,128,253.0,driving
196.2501,111,29,188,143,73,4,6,240,127,250.0,driving
196.4481,111,29,212,175,201,253,241,47,128,249.0,driving
196.6461,111,31,188,207,201,2,254,47,128,251.0,driving
196.8441,111,33,212,175,201,0,254,47,128,2.0,idle
197.0422,111,29,188,143,201,251,13,48,128,251.0,driving
197.2401,111,25,164,175,201,254,249,15,128,3.0,idle
197.4381,111,29,204,143,73,248,237,111,128,6.0,idle
197.6361,111,27,172,207,201,0,254,79,128,248.0,driving
197.8341,111,31,204,175,201,2,2,48,128,2.0,idle
198.0323,111,29,196,207,201,254,9,16,128,252.0,driving
198.2301,111,31,196,15,74,5,250,175,127,249.0,driving
198.4281,111,33,220,175,201,254,253,47,128,249.0,driving
198.6261,111,31,188,175,73,3,2,48,128,251.0,driving
198.8241,111,29,220,143,201,0,6,48,128,3.0,idle
199.0222,111,27,180,175,201,249,237,47,128,249.0,driving
199.2201,111,29,188,239,73,254,237,239,127,5.0,idle
199.4181,111,35,212,207,201,253,253,79,128,1.0,idle
199.6161,111,33,180,175,73,3,250,15,128,250.0,driving
199.8141,111,29,212,175,201,254,13,48,128,251.0,driving
200.01235,111,27,188,143,73,2,14,16,128,252.0,driving
200.2101,111,33,196,47,74,255,241,47,128,253.0,driving
200.4081,111,33,212,207,73,0,234,47,128,255.0,driving
200.6061,111,29,172,111,201,2,2,48,128,2.0,idle
200.8041,111,25,212,143,73,251,253,47,128,249.0,driving
201.0023,111,29,188,239,73,255,245,239,127,4.0,idle
201.2001,111,31,196,79,74,248,237,111,128,7.0,idle
201.3981,111,37,204,175,73,1,242,79,128,247.0,driving
201.5961,111,33,188,143,201,3,254,15,128,2.0,idle
201.7941,111,31,228,175,73,254,253,47,128,251.0,driving
201.9923,111,27,172,175,201,0,2,240,127,254.0,driving
202.1901,111,31,212,207,73,255,245,15,128,255.0,driving
202.3881,111,31,188,175,73,2,10,48,128,253.0,driving
202.5861,111,29,204,175,201,255,1,48,128,253.0,driving
202.7841,111,27,180,175,201,250,245,47,128,5.0,idle
202.9823,111,29,180,15,202,255,241,239,127,5.0,idle
203.1801,111,35,212,175,73,0,6,48,128,255.0,driving
203.3781,111,33,180,175,201,3,18,48,128,3.0,idle
203.5761,111,29,212,111,201,1,254,47,128,2.0,idle
203.7741,111,27,188,143,73,252,237,47,128,251.0,driving
203.97235,111,31,204,15,202,1,242,207,127,251.0,driving
204.1701,111,35,212,143,73,254,9,80,128,253.0,driving
204.3681,111,29,188,111,201,3,14,48,128,251.0,driving
204.56615,111,25,212,111,201,252,249,79,128,249.0,driving
204.76415,111,27,188,207,73,252,229,47,128,0.0,idle
204.96235,111,33,204,15,74,2,2,16,128,250.0,driving
205.16015,111,35,204,143,201,255,9,80,128,253.0,driving
205.3581,111,29,196,111,201,3,18,16,128,252.0,driving
205.5561,111,29,212,175,201,0,246,15,128,3.0,idle
205.7541,111,27,188,239,201,253,241,15,128,253.0,driving
205.95225,111,33,204,239,201,251,1,80,128,2.0,idle
206.1501,111,35,196,143,73,4,10,48,128,247.0,driving
206.3481,111,29,172,143,73,0,2,48,128,4.0,idle
206.5461,111,25,196,175,73,252,253,47,128,252.0,driving
206.74415,111,29,180,239,201,254,241,239,127,2.0,idle
206.94225,111,35,204,207,201,0,254,47,128,254.0,driving
207.1417,111,31,204,175,201,4,14,16,128,4.0,idle
207.3396,111,31,188,239,73,254,241,79,128,250.0,driving
207.5376,111,33,220,175,201,253,229,47,128,1.0,idle
207.7356,111,31,180,175,73,1,242,15,128,252.0,driving
207.9338,111,31,212,175,73,252,17,48,128,251.0,driving
208.13175,111,27,188,111,73,3,26,16,128,249.0,driving
208.3296,111,25,204,143,201,253,241,79,128,250.0,driving
208.5276,111,25,172,207,201,250,229,79,128,3.0,idle
208.7256,111,31,204,239,201,0,246,15,128,250.0,driving
208.92375,111,35,188,175,201,252,13,80,128,252.0,driving
209.12175,111,29,172,175,201,3,14,16,128,249.0,driving
209.3196,111,27,220,111,201,255,245,47,128,252.0,driving
209.5176,111,25,172,239,201,254,233,15,128,1.0,idle
209.71565,111,31,204,239,73,2,246,239,127,252.0,driving
209.91385,111,33,204,143,73,253,5,48,128,251.0,driving
210.11175,111,29,180,15,74,0,250,239,127,253.0,driving
210.3096,111,31,212,207,73,254,245,79,128,254.0,driving
210.50765,111,33,180,207,73,2,10,80,128,252.0,driving
210.70565,111,31,212,175,73,5,2,16,128,3.0,idle
210.9038,111,31,188,143,201,252,245,47,128,247.0,driving
211.10175,111,29,180,239,201,0,250,207,127,252.0,driving
211.2996,111,31,212,143,201,251,253,79,128,251.0,driving
211.4976,111,29,180,143,201,1,14,80,128,250.0,driving
211.6956,111,27,204,143,73,253,249,47,128,252.0,driving
211.89375,111,27,180,15,202,254,249,15,128,1.0,idle
212.09175,111,33,204,15,74,251,245,79,128,3.0,idle
212.2896,111,33,212,175,73,2,2,80,128,249.0,driving
212.4876,111,29,172,207,201,0,2,48,128,2.0,idle
212.6856,111,29,212,175,201,252,249,47,128,252.0,driving
212.8838,111,29,188,239,201,255,245,239,127,3.0,idle
213.08175,111,33,212,207,201,251,253,79,128,4.0,idle
213.27965,111,33,196,143,201,2,2,48,128,249.0,driving
213.47765,111,27,156,143,73,255,1,48,128,253.0,driving
213.67565,111,25,196,175,201,252,253,47,128,3.0,idle
213.8738,111,31,188,239,73,255,241,15,128,3.0,idle
214.07175,111,35,212,175,73,255,5,80,128,0.0,idle
214.2696,111,29,196,143,201,5,14,16,128,250.0,driving
214.46615,111,27,196,143,201,254,249,47,128,249.0,driving
214.66415,111,29,196,175,73,253,229,47,128,1.0,idle
214.8624,111,29,196,207,201,254,241,15,128,1.0,idle
215.06015,111,33,196,143,201,251,9,80,128,3.0,idle
215.25815,111,27,180,143,73,255,17,16,128,4.0,idle
215.45615,111,27,204,175,201,253,237,47,128,2.0,idle
215.65415,111,29,180,15,74,0,234,47,128,253.0,driving
215.85225,111,35,212,239,73,3,254,15,128,3.0,idle
216.05015,111,35,188,143,73,253,5,80,128,250.0,driving
216.24815,111,29,188,175,73,2,14,16,128,251.0,driving
216.44615,111,27,204,175,201,254,245,47,128,252.0,driving
216.64415,111,29,180,207,73,255,245,79,128,1.0,idle
216.8423,111,29,212,143,73,255,1,48,128,0.0,idle
217.04015,111,31,196,207,201,252,1,48,128,3.0,idle
217.23815,111,27,172,239,73,0,246,239,127,252.0,driving
217.43615,111,33,204,239,73,255,237,47,128,255.0,driving
217.63415,111,33,188,239,73,5,246,47,128,250.0,driving
217.8323,111,35,220,207,73,4,2,16,128,1.0,idle
218.03015,111,29,196,143,201,251,1,48,128,247.0,driving
218.22815,111,27,188,143,73,0,246,15,128,251.0,driving
218.4262,111,33,212,143,73,0,238,15,128,0.0,idle
218.6242,111,31,188,175,73,0,250,47,128,0.0,idle
218.82235,111,29,212,143,73,251,13,80,128,251.0,driving
219.02015,111,25,180,175,73,1,254,239,127,250.0,driving
219.21815,111,31,196,239,201,253,237,47,128,252.0,driving
219.41615,111,35,204,175,73,1,246,47,128,252.0,driving
219.61415,111,33,188,143,201,4,6,16,128,3.0,idle
219.8124,111,29,212,143,201,255,5,16,128,251.0,driving
220.01015,111,29,188,239,201,3,250,207,127,252.0,driving
220.20815,111,31,204,239,73,254,249,47,128,251.0,driving
220.40615,111,35,212,143,201,1,2,80,128,253.0,driving
220.60415,111,27,204,143,73,0,2,80,128,1.0,idle
220.8023,111,27,180,175,73,250,233,47,128,250.0,driving
221.0002,111,29,180,15,74,254,241,15,128,4.0,idle
221.1982,111,33,212,143,201,252,9,80,128,2.0,idle
221.3962,111,31,180,207,73,5,26,48,128,247.0,driving
221.5942,111,29,204,175,73,2,250,47,128,3.0,idle
221.79235,111,31,196,239,73,255,229,15,128,253.0,driving
221.99015,111,31,196,207,73,255,245,47,128,0.0,idle
222.18815,111,33,196,111,201,251,5,80,128,4.0,idle
222.38615,111,29,164,207,73,255,249,15,128,4.0,idle
222.58415,111,29,204,175,201,253,237,47,128,2.0,idle
222.78235,111,31,188,239,201,1,238,47,128,252.0,driving
222.9802,111,35,228,239,73,4,2,16,128,3.0,idle
223.1782,111,33,196,207,201,252,1,48,128,248.0,driving
223.3762,111,29,180,15,74,2,246,207,127,250.0,driving
223.5742,111,35,212,143,73,253,253,79,128,251.0,driving
223.77245,111,31,180,175,73,3,14,48,128,250.0,driving
223.9702,111,27,220,143,73,0,2,48,128,3.0,idle
224.1682,111,25,180,175,201,250,237,47,128,250.0,driving
224.3662,111,29,188,15,74,250,233,79,128,0.0,idle
224.5642,111,35,204,175,201,255,253,79,128,5.0,idle
224.76235,111,29,180,175,201,2,2,48,128,253.0,driving
224.96015,111,29,220,143,73,253,245,47,128,251.0,driving
225.15815,111,29,180,47,202,254,245,15,128,1.0,idle
225.3562,111,35,212,239,73,254,249,47,128,0.0,idle
225.5542,111,35,204,143,73,2,6,80,128,252.0,driving
225.7523,111,27,180,175,73,255,249,47,128,253.0,driving
225.9502,111,29,212,175,201,250,229,47,128,5.0,idle
226.1482,111,29,164,239,201,254,233,15,128,4.0,idle
226.3462,111,33,204,207,201,250,9,80,128,4.0,idle
226.5442,111,31,196,143,201,4,18,48,128,246.0,driving
226.7423,111,29,188,239,73,0,250,47,128,4.0,idle
226.9417,111,29,188,239,73,0,230,47,128,0.0,idle
227.1398,111,33,196,175,201,253,237,47,128,253.0,driving
227.3377,111,33,196,143,73,250,21,112,128,3.0,idle
227.5357,111,27,164,175,73,3,10,16,128,247.0,driving
227.7339,111,25,212,143,201,252,241,79,128,249.0,driving
227.93165,111,27,180,15,202,254,241,47,128,2.0,idle
228.1298,111,31,212,143,73,1,2,16,128,253.0,driving
228.32765,111,29,196,15,74,252,237,47,128,251.0,driving
228.52565,111,33,204,239,201,2,242,15,128,250.0,driving
228.7239,111,35,196,143,201,252,21,48,128,250.0,driving
228.92165,111,29,188,111,73,5,30,16,128,247.0,driving
229.1198,111,27,220,175,73,255,1,48,128,250.0,driving
229.3177,111,25,172,207,73,252,233,47,128,3.0,idle
229.5157,111,33,204,239,73,3,2,16,128,249.0,driving
229.7139,111,31,196,143,73,253,1,48,128,250.0,driving
229.9117,111,29,196,239,73,1,250,239,127,252.0,driving
230.1098,111,39,204,111,201,224,33,112,115,223.0,driving
230.3077,111,29,180,143,201,250,205,239,126,26.0,driving
230.5057,111,35,172,15,74,254,189,15,128,4.0,idle
230.7038,111,37,156,239,73,254,229,79,127,0.0,idle
230.90165,111,33,148,207,73,0,242,15,128,254.0,driving
231.0998,111,37,188,207,73,1,246,207,127,1.0,idle
231.2977,111,33,156,175,201,253,5,16,128,252.0,driving
231.4957,111,29,156,111,201,255,249,239,127,2.0,idle
231.6939,111,33,164,143,201,0,242,143,127,255.0,driving
231.8917,111,35,188,175,201,254,245,15,128,254.0,driving
232.0898,111,35,180,143,73,255,5,16,128,1.0,idle
232.2877,111,31,156,143,73,253,249,47,128,2.0,idle
232.4857,111,33,172,175,201,0,242,239,127,253.0,driving
232.6838,111,35,172,175,201,1,250,15,128,1.0,idle
232.8817,111,35,172,175,73,254,5,48,128,253.0,driving
233.0782,111,33,156,175,73,255,9,16,128,1.0,idle
233.2762,111,31,156,143,73,0,246,47,128,255.0,driving
233.4742,111,33,164,143,73,1,250,15,128,1.0,idle
233.67255,111,35,180,143,201,254,249,47,128,253.0,driving
233.8702,111,35,164,143,201,253,253,15,128,1.0,idle
234.0682,111,35,156,207,73,255,249,15,128,2.0,idle
234.2662,111,33,172,143,73,255,249,79,128,0.0,idle
234.4642,111,35,164,175,73,0,2,16,128,255.0,driving
234.6623,111,33,172,143,201,254,253,47,128,254.0,driving
234.86025,111,33,156,143,201,255,245,15,128,1.0,idle
235.05825,111,35,172,239,73,2,242,15,128,253.0,driving
235.25625,111,35,180,175,73,0,254,47,128,2.0,idle
235.4542,111,35,172,143,73,254,13,16,128,254.0,driving
235.65235,111,31,164,111,201,253,249,47,128,1.0,idle
235.8502,111,35,156,175,201,1,238,15,128,252.0,driving
236.0482,111,37,180,207,201,255,1,48,128,254.0,driving
236.2462,111,35,164,175,201,254,1,48,128,1.0,idle
236.44485,111,33,164,175,201,253,9,16,128,1.0,idle
236.64375,111,31,164,111,201,255,245,47,128,2.0,idle
236.84025,111,35,172,143,201,0,242,47,128,255.0,driving
237.03825,111,35,172,143,201,253,9,48,128,253.0,driving
237.23625,111,33,148,175,201,253,5,16,128,0.0,idle
237.43425,111,37,164,239,201,255,241,47,128,2.0,idle
237.63245,111,37,172,207,73,2,234,15,128,253.0,driving
237.83025,111,35,172,175,201,255,1,48,128,253.0,driving
238.02825,111,33,164,111,201,254,1,240,127,1.0,idle
238.22625,111,33,148,175,201,255,253,15,128,1.0,idle
238.4242,111,37,180,239,73,255,241,47,128,0.0,idle
238.6224,111,35,180,175,73,255,5,16,128,0.0,idle
238.8202,111,33,148,175,73,253,253,47,128,2.0,idle
239.0182,111,33,172,175,73,2,234,207,127,251.0,driving
239.21625,111,37,172,207,201,0,246,47,128,2.0,idle
239.41425,111,37,172,175,73,255,13,16,128,255.0,driving
239.61245,111,33,172,143,73,254,17,16,128,1.0,idle
239.81025,111,31,164,111,73,255,245,47,128,1.0,idle
240.00825,111,33,164,207,201,1,234,239,127,254.0,driving
240.20625,111,37,188,207,201,254,253,47,128,253.0,driving
240.40425,111,35,164,143,73,254,1,16,128,0.0,idle
240.60235,111,35,156,175,73,0,238,15,128,254.0,driving
240.80025,111,35,172,207,73,0,246,47,128,0.0,idle
240.99825,111,35,172,207,201,1,254,239,127,1.0,idle
241.19625,111,37,188,175,73,253,9,48,128,252.0,driving
241.39425,111,33,156,143,73,255,253,15,128,2.0,idle
241.59245,111,33,164,239,201,0,242,239,127,255.0,driving
241.79025,111,35,180,143,201,254,1,48,128,254.0,driving
241.98825,111,33,156,143,201,254,9,16,128,0.0,idle
242.18625,111,29,164,143,73,255,237,47,128,1.0,idle
242.38425,111,37,172,175,201,0,246,15,128,255.0,driving
242.58235,111,37,180,175,201,254,5,80,128,254.0,driving
242.78025,111,33,164,143,201,254,5,48,128,0.0,idle
242.97825,111,29,164,143,201,254,253,15,128,0.0,idle
243.17625,111,33,172,111,201,255,249,239,127,1.0,idle
243.37425,111,35,172,143,201,0,234,15,128,255.0,driving
243.57255,111,35,172,111,73,252,13,48,128,252.0,driving
243.77025,111,33,156,175,73,0,246,15,128,252.0,driving
243.96825,111,39,188,207,73,255,245,47,128,255.0,driving
244.16625,111,33,164,175,201,254,17,48,128,1.0,idle
244.36425,111,29,164,175,73,255,253,47,128,1.0,idle
244.5624,111,33,172,143,73,0,246,15,128,255.0,driving
244.76025,111,35,172,143,201,2,238,111,128,2.0,idle
244.95825,111,37,188,143,201,254,253,47,128,252.0,driving
245.15625,111,33,156,143,201,253,17,16,128,1.0,idle
245.35425,111,35,188,239,73,0,242,15,128,253.0,driving
245.55235,111,35,156,143,73,11,246,207,124,11.0,driving
245.75025,111,37,220,79,202,5,6,48,128,6.0,idle
245.94825,111,17,228,15,201,5,150,239,111,0.0,idle
246.14625,111,55,148,79,200,51,197,10,130,46.0,driving
246.34425,111,151,44,110,70,165,52,183,168,114.0,driving
246.54245,111,65,84,110,65,169,17,77,145,4.0,idle
246.74175,111,63,220,237,189,224,29,206,141,55.0,driving
246.93975,111,51,204,237,190,12,170,175,131,212.0,driving
247.1379,111,47,220,141,61,254,101,15,129,242.0,driving
247.33575,111,49,188,77,62,253,141,175,127,1.0,idle
247.53395,111,51,188,205,190,6,22,176,129,247.0,driving
247.73175,111,45,188,109,62,2,230,47,128,4.0,idle
247.92975,111,53,148,45,63,30,38,144,131,28.0,driving
248.12785,111,35,100,110,63,34,99,112,94,4.0,idle
248.32575,111,73,28,174,67,188,118,240,101,154.0,driving
248.52395,111,113,132,78,72,70,242,210,117,118.0,driving
248.72175,111,71,172,142,72,200,185,242,151,130.0,driving
248.91975,111,47,140,142,197,202,185,237,128,2.0,idle
249.11785,111,25,204,110,72,242,37,172,132,40.0,driving
249.31575,111,45,116,174,70,248,225,207,135,6.0,idle
249.5139,111,33,140,14,70,237,225,144,131,11.0,driving
249.71175,111,37,116,78,199,5,30,48,131,232.0,driving
249.90975,111,47,100,46,199,254,185,239,123,249.0,driving
250.1079,111,41,100,110,71,250,5,240,126,4.0,idle
250.30575,111,41,116,14,71,1,246,207,129,249.0,driving
250.5039,111,41,108,206,198,244,249,239,126,243.0,driving
250.70175,111,43,84,14,199,1,242,175,127,243.0,driving
250.89975,111,43,116,14,71,2,18,48,128,1.0,idle
251.09785,111,41,92,238,70,251,209,239,127,249.0,driving
251.29575,111,43,92,78,199,9,62,48,129,242.0,driving
251.49385,111,39,108,206,198,247,217,47,127,238.0,driving
251.69175,111,43,100,238,70,253,5,208,127,6.0,idle
251.8883,111,43,108,14,199,251,245,175,127,2.0,idle
252.08625,111,45,124,46,199,0,6,176,127,251.0,driving
252.28425,111,41,100,238,198,4,62,112,128,4.0,idle
252.48254999999995,111,43,100,238,198,248,177,239,127,244.0,driving
252.68025,111,45,108,46,199,7,70,48,129,241.0,driving
252.87825,111,39,100,238,70,250,209,239,126,243.0,driving
253.0769,111,45,124,78,71,255,249,175,127,5.0,idle
253.2743,111,41,92,14,71,3,30,240,128,252.0,driving
253.47395,111,43,116,14,71,249,197,79,127,246.0,driving
253.67174999999995,111,45,100,78,71,4,34,240,127,245.0,driving
253.86975,111,39,100,206,198,251,229,47,128,247.0,driving
254.0679,111,47,108,46,199,4,18,48,129,247.0,driving
254.26575,111,39,92,46,71,2,66,16,127,2.0,idle
254.46395,111,45,116,78,71,251,245,175,127,249.0,driving
254.66175,111,43,100,206,198,9,46,48,129,242.0,driving
254.85975,111,45,108,238,198,248,145,15,128,239.0,driving
255.0579,111,47,116,46,199,3,46,16,129,245.0,driving
255.25575,111,43,100,238,70,252,21,176,127,249.0,driving
255.45235,111,47,108,46,199,6,66,176,127,246.0,driving
255.6503,111,41,100,142,198,248,173,175,128,242.0,driving
255.8483,111,45,116,46,199,7,54,48,129,241.0,driving
256.0463,111,41,92,206,70,247,197,175,127,240.0,driving
256.2443,111,41,84,206,70,0,10,240,127,247.0,driving
256.44245,111,49,116,110,199,3,26,240,127,3.0,idle
256.64029999999997,111,43,100,206,198,246,157,111,127,243.0,driving
256.8383,111,47,108,46,71,4,78,240,127,242.0,driving
257.0363,111,45,92,14,199,255,241,79,128,251.0,driving
257.23429999999996,111,45,92,14,71,0,230,79,128,255.0,driving
257.4325,111,45,84,238,198,253,5,176,126,253.0,driving
257.6303,111,43,84,238,198,254,253,15,128,1.0,idle
257.8283,111,49,116,46,71,255,21,80,128,1.0,idle
258.0263,111,47,116,238,70,250,193,15,128,5.0,idle
258.22429999999997,111,49,108,46,199,4,26,80,129,246.0,driving
258.4225,111,43,84,206,198,250,217,239,127,246.0,driving
258.6203,111,47,108,14,199,1,250,175,128,249.0,driving
258.81829999999997,111,45,92,238,70,4,254,175,128,3.0,idle
259.0163,111,45,100,14,199,254,17,112,127,250.0,driving
259.2143,111,47,76,238,198,3,14,80,128,251.0,driving
259.4124,111,45,100,174,70,249,225,143,127,246.0,driving
259.6103,111,51,116,14,71,1,10,208,127,248.0,driving
259.8083,111,47,92,206,198,250,253,143,127,249.0,driving
260.0063,111,51,108,46,199,249,213,175,127,1.0,idle
260.2043,111,47,92,14,199,8,82,176,128,241.0,driving
260.4025,111,47,92,174,70,252,213,111,128,244.0,driving
260.6003,111,49,92,238,198,3,26,176,128,249.0,driving
260.7983,111,43,76,110,198,249,193,79,128,246.0,driving
260.99629999999996,111,53,116,78,199,254,1,176,127,5.0,idle
261.1943,111,47,92,238,70,1,58,16,128,253.0,driving
261.3924,111,49,100,206,198,254,217,15,128,253.0,driving
261.5903,111,45,92,238,70,5,38,176,128,249.0,driving
261.7883,111,47,92,142,198,255,209,15,128,250.0,driving
261.98629999999997,111,51,100,46,71,3,66,240,127,252.0,driving
262.1843,111,43,92,174,198,253,225,239,127,250.0,driving
262.38265,111,51,108,238,70,8,46,48,129,245.0,driving
262.58029999999997,111,47,100,206,198,252,1,176,127,244.0,driving
262.7783,111,49,108,238,198,0,18,176,127,252.0,driving
262.9763,111,55,196,141,199,212,173,240,131,212.0,driving
263.17429999999996,111,41,108,238,61,200,112,237,155,12.0,driving
263.37245,111,23,164,141,62,158,221,44,144,42.0,driving
263.5703,111,7,220,13,61,147,201,203,127,11.0,driving
263.7683,111,7,172,77,60,11,26,48,132,136.0,driving
263.9663,111,253,195,109,188,5,14,80,129,6.0,idle
264.16429999999997,111,3,212,45,60,241,145,143,129,236.0,driving
264.36255,111,1,172,141,188,253,233,15,128,12.0,driving
264.5603,111,5,188,109,60,247,129,79,128,6.0,idle
264.75835,111,253,203,45,60,242,53,47,131,5.0,idle
264.95635,111,247,203,45,188,255,45,47,130,13.0,driving
265.15434999999997,111,251,171,13,60,11,46,112,128,244.0,driving
265.35245,111,249,179,109,188,17,98,144,124,6.0,idle
265.5503,111,1,180,109,188,6,34,48,128,11.0,driving
265.7483,111,251,179,173,60,253,233,175,127,247.0,driving
265.9463,111,255,195,205,188,252,29,176,125,1.0,idle
266.1443,111,253,171,205,188,7,82,208,127,245.0,driving
266.344,111,255,187,205,60,248,29,144,127,241.0,driving
266.5403,111,3,196,205,188,1,30,112,128,247.0,driving
266.7398,111,251,171,173,188,249,29,144,126,248.0,driving
266.9378,111,5,188,173,188,1,250,15,127,248.0,driving
267.13595,111,253,179,173,60,2,234,239,128,1.0,idle
267.334,111,3,196,109,60,245,221,207,127,243.0,driving
267.5318,111,1,196,141,188,6,38,112,128,239.0,driving
267.7298,111,251,195,141,188,252,249,143,127,246.0,driving
267.9278,111,1,196,141,188,5,18,80,128,247.0,driving
268.12595,111,253,171,173,188,255,9,176,127,250.0,driving
268.324,111,5,164,205,60,7,22,240,127,248.0,driving
268.5218,111,1,172,173,188,246,233,239,126,239.0,driving
268.71979999999996,111,255,187,173,60,252,217,111,128,6.0,idle
268.9178,111,5,188,173,60,249,205,111,127,3.0,idle
269.11595,111,255,187,109,188,255,245,175,127,6.0,idle
269.31395,111,5,196,141,60,7,46,240,128,248.0,driving
269.5118,111,1,172,141,60,251,9,144,127,244.0,driving
269.7098,111,3,196,141,188,4,238,143,129,247.0,driving
269.9078,111,1,172,205,188,251,253,207,127,247.0,driving
270.10595,111,255,187,141,188,253,217,207,128,2.0,idle
270.304,111,3,204,77,60,230,113,79,128,23.0,driving
270.50185,111,5,180,205,188,247,217,15,128,17.0,driving
270.69984999999997,111,1,180,109,188,3,250,111,129,244.0,driving
270.89785,111,255,187,77,188,248,177,143,128,245.0,driving
271.09594999999996,111,1,204,77,188,225,189,142,130,23.0,driving
271.29404999999997,111,247,203,13,188,240,85,15,129,15.0,driving
271.4918,111,251,219,13,60,254,1,48,128,14.0,driving
271.6898,111,247,203,237,59,252,217,79,128,2.0,idle
271.88779999999997,111,251,227,237,59,32,98,80,128,220.0,driving
272.08594999999997,111,253,147,109,190,254,13,79,133,222.0,driving
272.284,111,241,147,141,187,77,133,201,140,177.0,driving
272.48185,111,213,27,142,187,36,210,76,135,41.0,driving
272.6798,111,201,235,173,189,35,254,141,121,1.0,idle
272.8778,111,221,99,141,60,209,205,208,124,174.0,driving
273.07595,111,217,203,141,189,237,217,111,128,28.0,driving
273.274,111,225,203,237,59,90,150,110,148,147.0,driving
273.47184999999996,111,181,219,77,190,122,138,239,125,32.0,driving
273.66985,111,191,123,13,63,5,226,79,129,117.0,driving
273.86785,111,189,171,141,189,212,125,45,134,207.0,driving
274.06595,111,185,227,205,63,245,241,174,125,33.0,driving
274.26255,111,189,219,45,191,0,238,175,127,245.0,driving
274.46035,111,199,171,173,63,245,33,112,123,245.0,driving
274.65835,111,209,147,109,63,254,9,79,117,9.0,idle
274.85634999999996,111,203,227,141,64,246,217,112,129,8.0,idle
275.05435,111,207,139,77,190,3,194,206,131,243.0,driving
275.25245,111,207,163,141,190,0,62,143,132,3.0,idle
275.45035,111,197,155,237,190,244,133,48,129,244.0,driving
275.64835,111,199,203,109,190,252,189,175,129,8.0,idle
