timestamp,can_id,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7
75.47019999999999,101,0,0,0,0,0,0,0,0
75.4712,111,229,187,109,61,251,249,143,128
75.6682,101,0,0,0,0,0,0,0,0
75.6692,111,225,147,205,61,244,41,80,129
75.86619999999999,101,0,0,0,0,0,0,0,0
75.8672,111,227,187,141,189,11,2,80,126
76.0642,101,0,0,0,0,0,0,0,0
76.06535,111,227,195,13,189,247,5,144,128
76.26235,101,0,0,0,0,0,0,0,0
76.26335,111,225,139,205,189,242,17,208,129
76.4602,101,0,0,0,0,0,0,0,0
76.46119999999999,111,229,163,13,61,8,10,112,126
76.6582,101,0,0,0,0,0,0,0,0
76.6592,111,229,195,13,189,246,21,144,128
76.8562,101,0,0,0,0,0,0,0,0
76.85719999999999,111,227,131,141,189,248,25,112,129
77.0542,101,0,0,0,0,0,0,0,0
77.05534999999999,111,227,179,237,60,14,34,176,125
77.2524,101,0,0,0,0,0,0,0,0
77.2534,111,227,203,45,61,247,17,112,128
77.44969999999999,111,229,179,77,189,243,17,208,129
77.45035,101,0,0,0,0,0,0,0,0
77.64775,111,229,195,77,189,13,230,47,127
77.64835,101,0,0,0,0,0,0,0,0
77.84575,111,221,179,173,189,231,149,176,117
77.84635,101,0,0,0,0,0,0,0,0
78.04375,111,113,180,12,60,167,71,151,20
78.04435,101,0,0,0,0,0,0,0,0
78.2419,111,77,220,14,195,145,155,63,152
78.24249999999999,101,0,0,0,0,0,0,0,0
78.43974999999999,111,11,188,143,198,56,2,82,94
78.44035,101,0,0,0,0,0,0,0,0
78.63775,111,45,60,111,73,252,253,207,127
78.63835,101,0,0,0,0,0,0,0,0
78.8357,111,35,148,143,201,250,241,207,127
78.83635,101,0,0,0,0,0,0,0,0
79.0337,111,35,140,111,201,253,33,176,127
79.03435,101,0,0,0,0,0,0,0,0
79.23185,111,35,140,143,73,1,42,208,127
79.2325,101,0,0,0,0,0,0,0,0
79.4297,111,35,148,207,201,251,253,207,127
79.43034999999999,101,0,0,0,0,0,0,0,0
79.62769999999999,111,39,148,47,201,252,9,240,127
79.62835,101,0,0,0,0,0,0,0,0
79.8257,111,35,148,111,73,1,10,240,127
79.82634999999999,101,0,0,0,0,0,0,0,0
80.02374999999999,111,37,148,239,201,255,245,175,127
80.02435,101,0,0,0,0,0,0,0,0
80.22189999999999,111,37,148,143,201,253,253,239,127
80.2225,101,0,0,0,0,0,0,0,0
80.41975,111,33,140,175,73,255,253,175,127
80.42035,101,0,0,0,0,0,0,0,0
80.61775,111,35,148,15,74,1,250,175,127
80.61834999999999,101,0,0,0,0,0,0,0,0
80.81575,111,39,148,143,201,253,25,240,127
80.81635,101,0,0,0,0,0,0,0,0
81.01375,111,35,140,175,201,1,14,240,127
81.01435,101,0,0,0,0,0,0,0,0
81.212,111,37,156,15,202,255,9,16,128
81.21285,101,0,0,0,0,0,0,0,0
81.40975,111,37,148,143,73,2,250,207,127
81.4106,101,0,0,0,0,0,0,0,0
81.60775,111,35,140,175,73,2,238,143,127
81.6086,101,0,0,0,0,0,0,0,0
81.80575,111,37,148,15,202,0,250,239,127
81.8066,101,0,0,0,0,0,0,0,0
82.0037,111,37,148,143,201,0,14,240,127
82.0046,101,0,0,0,0,0,0,0,0
82.20179999999999,111,37,148,175,73,0,250,239,127
82.20264999999999,101,0,0,0,0,0,0,0,0
82.39975,111,37,156,239,73,255,13,240,127
82.40055,101,0,0,0,0,0,0,0,0
82.59774999999999,111,37,148,143,201,0,2,208,127
82.59855,101,0,0,0,0,0,0,0,0
82.79575,111,35,140,175,73,0,250,111,127
82.79655,101,0,0,0,0,0,0,0,0
82.99374999999999,111,35,148,15,74,253,245,239,127
82.99454999999999,101,0,0,0,0,0,0,0,0
83.19194999999999,111,37,148,175,73,255,249,207,127
83.19274999999999,101,0,0,0,0,0,0,0,0
83.38974999999999,111,33,148,175,201,252,225,207,127
83.39054999999999,101,0,0,0,0,0,0,0,0
83.58775,111,35,148,111,201,252,225,15,128
83.5887,101,0,0,0,0,0,0,0,0
83.78575,111,33,148,175,201,255,233,175,127
83.7867,101,0,0,0,0,0,0,0,0
83.98375,111,37,148,47,202,254,237,207,127
83.98469999999999,101,0,0,0,0,0,0,0,0
84.1818,111,39,156,175,201,254,9,240,127
84.1828,101,0,0,0,0,0,0,0,0
84.37975,111,35,148,239,73,255,17,176,127
84.38069999999999,101,0,0,0,0,0,0,0,0
84.57775,111,39,156,239,73,0,6,176,127
84.57875,101,0,0,0,0,0,0,0,0
84.77575,111,39,164,143,73,255,17,16,128
84.77669999999999,101,0,0,0,0,0,0,0,0
84.97375,111,37,156,175,73,255,1,16,128
84.97475,101,0,0,0,0,0,0,0,0
85.172,111,37,156,47,202,1,234,239,127
85.17295,101,0,0,0,0,0,0,0,0
85.36975,111,37,148,143,201,251,233,15,128
85.37049999999999,101,0,0,0,0,0,0,0,0
85.56774999999999,111,33,148,207,73,254,217,239,127
85.5685,101,0,0,0,0,0,0,0,0
85.76575,111,35,156,47,202,0,214,207,127
85.7665,101,0,0,0,0,0,0,0,0
85.96374999999999,111,39,156,207,73,253,233,207,127
85.9645,101,0,0,0,0,0,0,0,0
86.1619,111,37,156,207,73,254,245,111,127
86.16265,101,0,0,0,0,0,0,0,0
86.35974999999999,111,39,164,207,201,255,5,208,127
86.3605,101,0,0,0,0,0,0,0,0
86.55775,111,39,156,143,73,252,25,16,128
86.5585,101,0,0,0,0,0,0,0,0
86.75574999999999,111,37,164,175,73,1,34,240,127
86.7565,101,0,0,0,0,0,0,0,0
86.95375,111,37,164,239,201,254,13,240,127
86.9545,101,0,0,0,0,0,0,0,0
87.1519,111,41,164,111,73,252,9,16,128
87.1527,101,0,0,0,0,0,0,0,0
87.34975,111,37,164,207,73,255,1,208,127
87.35074999999999,101,0,0,0,0,0,0,0,0
87.54775,111,39,164,239,201,254,17,240,127
87.54875,101,0,0,0,0,0,0,0,0
87.74575,111,41,164,143,201,254,17,208,127
87.74674999999999,101,0,0,0,0,0,0,0,0
87.94375,111,39,164,175,73,4,246,175,127
87.94475,101,0,0,0,0,0,0,0,0
88.14189999999999,111,39,164,15,202,251,13,16,128
88.33999999999999,101,0,0,0,0,0,0,0,0
88.3412,111,39,156,143,201,254,33,16,128
88.538,101,0,0,0,0,0,0,0,0
88.53925,111,37,164,143,201,255,29,240,127
88.73599999999999,101,0,0,0,0,0,0,0,0
88.73725,111,39,172,175,201,254,45,16,128
88.934,101,0,0,0,0,0,0,0,0
88.93525,111,41,164,47,201,252,53,48,128
89.13225,101,0,0,0,0,0,0,0,0
89.1336,111,37,156,47,73,254,37,16,128
89.33,101,0,0,0,0,0,0,0,0
89.33125,111,35,164,143,201,254,45,48,128
89.52799999999999,101,0,0,0,0,0,0,0,0
89.52924999999999,111,37,156,47,201,1,58,240,127
89.726,101,0,0,0,0,0,0,0,0
89.72725,111,37,164,79,201,252,45,16,128
89.9242,101,0,0,0,0,0,0,0,0
89.92524999999999,111,37,156,47,73,0,50,16,128
90.1223,101,0,0,0,0,0,0,0,0
90.12344999999999,111,35,156,79,201,5,46,16,127
90.3202,101,0,0,0,0,0,0,0,0
90.32124999999999,111,31,156,47,73,5,30,112,127
90.5182,101,0,0,0,0,0,0,0,0
90.51925,111,13,252,207,72,7,210,238,120
90.7162,101,0,0,0,0,0,0,0,0
90.71719999999999,111,17,100,16,200,245,53,239,95
90.9142,101,0,0,0,0,0,0,0,0
90.9152,111,53,140,175,72,113,105,203,118
91.1125,101,0,0,0,0,0,0,0,0
91.11359999999999,111,105,92,47,71,89,145,73,133
91.3102,101,0,0,0,0,0,0,0,0
91.31125,111,179,244,141,196,186,208,97,228
91.50824999999999,101,0,0,0,0,0,0,0,0
91.50925,111,15,132,79,65,246,57,204,183
91.70625,101,0,0,0,0,0,0,0,0
91.70725,111,197,235,13,61,0,158,141,133
91.90424999999999,101,0,0,0,0,0,0,0,0
91.90525,111,203,139,237,188,42,90,208,116
92.1021,101,0,0,0,0,0,0,0,0
92.10345,111,209,171,45,189,238,165,207,129
92.30024999999999,101,0,0,0,0,0,0,0,0
92.30125,111,201,243,77,189,13,242,111,124
92.49799999999999,101,0,0,0,0,0,0,0,0
92.49924999999999,111,207,227,45,189,11,74,175,126
92.696,101,0,0,0,0,0,0,0,0
92.69725,111,207,195,237,61,230,245,79,134
92.89399999999999,101,0,0,0,0,0,0,0,0
92.89524999999999,111,223,51,142,57,32,66,80,99
93.09214999999999,101,0,0,0,0,0,0,0,0
93.09349999999999,111,245,179,44,61,191,21,15,138
93.28999999999999,101,0,0,0,0,0,0,0,0
93.29124999999999,111,239,131,45,189,217,241,17,132
93.488,101,0,0,0,0,0,0,0,0
93.48925,111,247,83,79,54,215,41,47,126
93.68625,101,0,0,0,0,0,0,0,0
93.68724999999999,111,251,171,237,59,52,74,242,124
93.88425,101,0,0,0,0,0,0,0,0
93.88525,111,235,139,77,60,29,222,48,138
94.08239999999999,101,0,0,0,0,0,0,0,0
94.08355,111,231,235,173,61,233,117,13,130
94.28025,101,0,0,0,0,0,0,0,0
94.28125,111,217,203,237,59,208,233,206,132
94.47825,101,0,0,0,0,0,0,0,0
94.47925,111,213,251,173,188,14,54,16,128
94.67625,101,0,0,0,0,0,0,0,0
94.67725,111,219,203,237,59,17,174,80,123
94.87424999999999,101,0,0,0,0,0,0,0,0
94.87525,111,199,67,142,61,59,46,48,128
95.07249999999999,101,0,0,0,0,0,0,0,0
95.07365,111,245,35,111,184,79,106,82,127
95.27024999999999,101,0,0,0,0,0,0,0,0
95.27125,111,19,28,206,58,104,190,88,54
95.46825,101,0,0,0,0,0,0,0,0
95.46925,111,3,116,237,191,250,197,144,157
95.66624999999999,101,0,0,0,0,0,0,0,0
95.66725,111,221,187,141,62,231,169,80,159
95.86425,101,0,0,0,0,0,0,0,0
95.86524999999999,111,219,179,141,189,244,121,15,130
96.0619,111,221,171,109,61,2,10,48,130
96.06255,101,0,0,0,0,0,0,0,0
96.25975,111,225,171,205,189,237,177,16,127
96.26039999999999,101,0,0,0,0,0,0,0,0
96.45774999999999,111,223,179,45,189,247,29,144,127
96.4584,101,0,0,0,0,0,0,0,0
96.65575,111,231,171,205,60,232,213,174,126
96.65639999999999,101,0,0,0,0,0,0,0,0
96.85374999999999,111,225,187,237,60,188,165,205,128
96.8544,101,0,0,0,0,0,0,0,0
97.05225,111,223,187,173,60,254,61,16,130
97.05284999999999,101,0,0,0,0,0,0,0,0
97.2498,111,221,195,13,188,252,197,15,129
97.2504,101,0,0,0,0,0,0,0,0
97.4478,111,219,203,173,188,251,229,111,127
97.44839999999999,101,0,0,0,0,0,0,0,0
97.6458,111,187,203,109,190,142,222,216,41
97.6464,101,0,0,0,0,0,0,0,0
97.8438,111,11,52,238,192,233,169,17,127
97.8444,101,0,0,0,0,0,0,0,0
98.0419,111,29,28,174,66,71,142,205,134
98.04249999999999,101,0,0,0,0,0,0,0,0
98.2398,111,9,156,77,65,233,225,80,116
98.2404,101,0,0,0,0,0,0,0,0
98.43775,111,25,172,205,191,255,17,240,121
98.4384,101,0,0,0,0,0,0,0,0
98.63575,111,33,164,109,191,28,70,111,131
98.6364,101,0,0,0,0,0,0,0,0
98.83375,111,19,148,77,64,7,202,143,128
98.8344,101,0,0,0,0,0,0,0,0
99.032,111,25,100,13,64,16,42,175,139
99.0326,101,0,0,0,0,0,0,0,0
99.22975,111,17,140,141,192,41,18,48,129
99.23039999999999,101,0,0,0,0,0,0,0,0
99.42779999999999,111,1,172,109,193,19,138,16,126
99.4284,101,0,0,0,0,0,0,0,0
99.6258,111,15,140,141,64,1,70,144,127
99.62639999999999,101,0,0,0,0,0,0,0,0
99.82379999999999,111,11,140,173,193,24,174,208,129
99.82459999999999,101,0,0,0,0,0,0,0,0
100.02185,111,25,116,205,66,93,54,242,112
100.0227,101,0,0,0,0,0,0,0,0
100.21979999999999,111,253,3,142,197,216,98,51,132
100.22059999999999,101,0,0,0,0,0,0,0,0
100.4178,111,13,244,173,68,144,149,14,123
100.41865,101,0,0,0,0,0,0,0,0
100.6158,111,23,196,141,68,246,209,207,124
100.61664999999999,101,0,0,0,0,0,0,0,0
100.8138,111,29,196,45,68,251,29,80,125
100.81465,101,0,0,0,0,0,0,0,0
101.012,111,23,196,77,68,0,18,208,127
101.0129,101,0,0,0,0,0,0,0,0
101.2098,111,21,196,109,196,251,245,79,128
101.21065,101,0,0,0,0,0,0,0,0
101.4078,111,21,212,45,196,2,6,176,127
101.40865,101,0,0,0,0,0,0,0,0
101.60575,111,23,212,45,196,249,9,48,128
101.60665,101,0,0,0,0,0,0,0,0
101.8038,111,21,212,77,68,254,5,112,128
101.80465,101,0,0,0,0,0,0,0,0
102.00184999999999,111,25,220,45,196,6,6,144,128
102.0025,101,0,0,0,0,0,0,0,0
102.1998,111,23,204,77,68,249,241,79,128
102.2004,101,0,0,0,0,0,0,0,0
102.39779999999999,111,27,228,45,68,253,245,79,128
102.39855,101,0,0,0,0,0,0,0,0
102.5958,111,25,220,109,68,9,242,239,128
102.59655,101,0,0,0,0,0,0,0,0
102.79379999999999,111,25,212,45,68,251,5,16,128
102.79455,101,0,0,0,0,0,0,0,0
102.99194999999999,111,29,220,45,68,4,14,240,128
102.9927,101,0,0,0,0,0,0,0,0
103.18979999999999,111,21,196,109,196,6,6,208,128
103.19055,101,0,0,0,0,0,0,0,0
103.3878,111,25,204,13,68,242,225,175,128
103.38855,101,0,0,0,0,0,0,0,0
103.58579999999999,111,31,212,45,68,254,253,47,128
103.58654999999999,101,0,0,0,0,0,0,0,0
103.7838,111,23,196,109,68,2,238,15,129
103.78455,101,0,0,0,0,0,0,0,0
103.98195,111,25,212,45,68,249,249,207,127
103.9827,101,0,0,0,0,0,0,0,0
104.1798,111,25,204,45,196,0,242,175,128
104.18055,101,0,0,0,0,0,0,0,0
104.3778,111,23,196,77,196,255,25,48,128
104.37854999999999,101,0,0,0,0,0,0,0,0
104.5758,111,25,212,45,68,248,1,208,127
104.57655,101,0,0,0,0,0,0,0,0
104.7738,111,23,204,77,68,3,22,80,127
104.77454999999999,101,0,0,0,0,0,0,0,0
104.9721,111,21,188,109,68,3,26,208,127
104.97285,101,0,0,0,0,0,0,0,0
105.1698,111,27,220,45,68,252,229,239,127
105.17054999999999,101,0,0,0,0,0,0,0,0
105.36779999999999,111,21,204,109,68,5,22,48,128
105.36855,101,0,0,0,0,0,0,0,0
105.5658,111,25,196,45,68,252,225,47,128
105.56654999999999,101,0,0,0,0,0,0,0,0
105.76379999999999,111,29,220,45,196,0,234,175,128
105.76455,101,0,0,0,0,0,0,0,0
105.96195,111,21,204,141,196,6,22,240,127
105.9627,101,0,0,0,0,0,0,0,0
106.15979999999999,111,21,196,77,68,2,226,47,128
106.16075,101,0,0,0,0,0,0,0,0
106.3578,111,29,220,45,196,4,250,143,128
106.35875,101,0,0,0,0,0,0,0,0
106.55579999999999,111,19,204,141,68,246,241,175,127
106.5568,101,0,0,0,0,0,0,0,0
106.7538,111,27,196,45,68,6,218,15,129
106.75479999999999,101,0,0,0,0,0,0,0,0
106.95195,111,29,204,77,68,0,26,48,127
106.95295,101,0,0,0,0,0,0,0,0
107.1498,111,19,188,109,68,243,233,111,127
107.15079999999999,101,0,0,0,0,0,0,0,0
107.34779999999999,111,23,188,13,196,0,186,175,128
107.3488,101,0,0,0,0,0,0,0,0
107.5458,111,27,244,109,67,3,18,144,124
107.54679999999999,101,0,0,0,0,0,0,0,0
107.7438,111,69,124,46,72,171,214,143,85
107.7448,101,0,0,0,0,0,0,0,0
107.94194999999999,111,113,180,14,72,160,182,179,82
108.14004999999999,101,0,0,0,0,0,0,0,0
108.14139999999999,111,67,52,143,72,81,38,180,124
108.33805,101,0,0,0,0,0,0,0,0
108.3393,111,17,148,207,67,143,163,95,137
108.53604999999999,101,0,0,0,0,0,0,0,0
108.5373,111,31,148,143,201,241,237,47,128
108.73429999999999,101,0,0,0,0,0,0,0,0
108.7353,111,31,156,111,201,9,222,143,127
108.9322,101,0,0,0,0,0,0,0,0
108.93345,111,33,156,175,73,255,241,207,127
109.13005,101,0,0,0,0,0,0,0,0
109.1314,111,31,164,175,73,250,253,15,128
109.3283,101,0,0,0,0,0,0,0,0
109.32929999999999,111,31,156,207,201,6,10,240,127
109.52605,101,0,0,0,0,0,0,0,0
109.5273,111,33,172,175,201,2,242,15,128
109.72404999999999,101,0,0,0,0,0,0,0,0
109.72529999999999,111,35,172,207,73,254,253,47,128
109.92229999999999,101,0,0,0,0,0,0,0,0
109.92354999999999,111,29,164,175,73,5,22,240,127
110.12004999999999,101,0,0,0,0,0,0,0,0
110.12145,111,29,172,143,201,0,2,240,127
110.31805,101,0,0,0,0,0,0,0,0
110.3193,111,31,156,175,73,1,254,239,127
110.5161,101,0,0,0,0,0,0,0,0
110.51729999999999,111,29,164,143,201,2,22,208,127
110.7141,101,0,0,0,0,0,0,0,0
110.7153,111,31,180,111,201,255,1,240,127
110.9122,101,0,0,0,0,0,0,0,0
110.9134,111,29,164,207,201,252,245,47,128
111.11009999999999,101,0,0,0,0,0,0,0,0
111.11139999999999,111,31,164,207,201,255,249,15,128
111.30805,101,0,0,0,0,0,0,0,0
111.3093,111,31,172,143,73,251,5,48,128
111.50605,101,0,0,0,0,0,0,0,0
111.5073,111,27,156,143,73,1,6,48,128
111.70405,101,0,0,0,0,0,0,0,0
111.7053,111,31,188,143,73,0,246,15,128
111.9022,101,0,0,0,0,0,0,0,0
111.90344999999999,111,31,180,111,73,252,5,48,128
112.10005,101,0,0,0,0,0,0,0,0
112.1014,111,29,172,143,201,255,9,240,127
112.2983,101,0,0,0,0,0,0,0,0
112.29929999999999,111,31,180,143,73,255,5,240,127
112.49629999999999,101,0,0,0,0,0,0,0,0
112.4973,111,31,164,143,201,1,14,144,127
112.6943,101,0,0,0,0,0,0,0,0
112.69529999999999,111,31,164,175,201,0,246,15,128
112.89245,101,0,0,0,0,0,0,0,0
112.89345,111,29,180,111,201,253,245,15,128
113.0903,101,0,0,0,0,0,0,0,0
113.09145,111,31,156,175,201,1,250,15,128
113.28829999999999,101,0,0,0,0,0,0,0,0
113.2893,111,31,164,239,201,250,253,79,128
113.4863,101,0,0,0,0,0,0,0,0
113.48729999999999,111,33,172,143,73,253,233,15,128
113.6843,101,0,0,0,0,0,0,0,0
113.6853,111,31,164,207,201,1,246,15,128
113.8825,101,0,0,0,0,0,0,0,0
113.8835,111,33,180,239,201,253,1,48,128
114.0803,101,0,0,0,0,0,0,0,0
114.08139999999999,111,33,188,143,201,1,250,47,128
114.2783,101,0,0,0,0,0,0,0,0
114.27929999999999,111,31,164,207,201,2,250,47,128
114.4763,101,0,0,0,0,0,0,0,0
114.47735,111,31,188,143,73,254,9,48,128
114.67429999999999,101,0,0,0,0,0,0,0,0
114.6753,111,33,180,175,201,2,10,16,128
114.87209999999999,111,31,188,143,73,1,242,47,128
114.87275,101,0,0,0,0,0,0,0,0
115.0698,111,29,172,175,201,254,241,15,128
115.07045,101,0,0,0,0,0,0,0,0
115.2678,111,31,172,207,73,2,2,240,127
115.26845,101,0,0,0,0,0,0,0,0
115.4658,111,31,188,143,201,252,245,15,128
115.46645,101,0,0,0,0,0,0,0,0
115.6638,111,29,156,207,201,252,241,47,128
115.66444999999999,101,0,0,0,0,0,0,0,0
115.86195,111,31,172,239,201,1,250,239,127
115.8626,101,0,0,0,0,0,0,0,0
116.05985,111,33,180,111,201,252,5,48,128
116.06044999999999,101,0,0,0,0,0,0,0,0
116.25784999999999,111,31,172,143,201,0,10,16,128
116.25845,101,0,0,0,0,0,0,0,0
116.45585,111,31,196,175,201,254,5,48,128
116.45644999999999,101,0,0,0,0,0,0,0,0
116.65384999999999,111,31,188,111,73,252,29,48,128
116.65445,101,0,0,0,0,0,0,0,0
116.85199999999999,111,29,164,143,73,1,18,16,128
116.8526,101,0,0,0,0,0,0,0,0
117.04984999999999,111,27,180,111,201,255,249,47,128
117.05045,101,0,0,0,0,0,0,0,0
117.24785,111,29,156,143,201,251,237,15,128
117.24844999999999,101,0,0,0,0,0,0,0,0
117.44585,111,29,148,207,201,1,242,15,128
117.44645,101,0,0,0,0,0,0,0,0
117.64385,111,33,180,175,201,253,229,47,128
117.64444999999999,101,0,0,0,0,0,0,0,0
117.842,111,33,156,239,73,255,225,15,128
117.84259999999999,101,0,0,0,0,0,0,0,0
118.03985,111,37,180,15,202,2,250,239,127
118.04044999999999,101,0,0,0,0,0,0,0,0
118.23785,111,35,180,175,73,254,5,80,128
118.23845,101,0,0,0,0,0,0,0,0
118.43584999999999,111,33,180,175,201,1,18,48,128
118.43645,101,0,0,0,0,0,0,0,0
118.63385,111,33,196,175,73,254,9,80,128
118.63465,101,0,0,0,0,0,0,0,0
118.832,111,31,172,143,73,2,18,48,128
118.83279999999999,101,0,0,0,0,0,0,0,0
119.02985,111,29,172,175,201,2,250,15,128
119.03044999999999,101,0,0,0,0,0,0,0,0
119.22784999999999,111,27,180,143,73,254,245,47,128
119.22869999999999,101,0,0,0,0,0,0,0,0
119.42585,111,29,164,239,201,1,246,239,127
119.42644999999999,101,0,0,0,0,0,0,0,0
119.62384999999999,111,29,172,239,201,251,241,47,128
119.62445,101,0,0,0,0,0,0,0,0
119.82209999999999,111,33,188,143,201,0,238,15,128
119.8227,101,0,0,0,0,0,0,0,0
120.01984999999999,111,31,172,175,73,1,254,15,128
120.0205,101,0,0,0,0,0,0,0,0
120.21785,111,33,180,207,73,251,13,80,128
120.21849999999999,101,0,0,0,0,0,0,0,0
120.41584999999999,111,33,172,111,73,0,14,48,128
120.41645,101,0,0,0,0,0,0,0,0
120.61385,111,29,156,143,73,255,9,48,128
120.61444999999999,101,0,0,0,0,0,0,0,0
120.81195,111,27,188,111,201,251,13,48,128
120.81259999999999,101,0,0,0,0,0,0,0,0
121.00985,111,27,156,143,201,254,5,48,128
121.0106,101,0,0,0,0,0,0,0,0
121.20785,111,27,180,143,73,251,233,79,128
121.20859999999999,101,0,0,0,0,0,0,0,0
121.40585,111,29,156,239,73,254,221,15,128
121.4066,101,0,0,0,0,0,0,0,0
121.60385,111,31,164,15,202,0,242,239,127
121.60459999999999,101,0,0,0,0,0,0,0,0
121.80194999999999,111,35,188,111,73,248,245,79,128
121.80274999999999,101,0,0,0,0,0,0,0,0
121.99985,111,31,164,207,201,254,245,47,128
122.00059999999999,101,0,0,0,0,0,0,0,0
122.19784999999999,111,35,188,15,74,2,2,16,128
122.1986,101,0,0,0,0,0,0,0,0
122.39585,111,35,204,143,73,255,21,48,128
122.39659999999999,101,0,0,0,0,0,0,0,0
122.59384999999999,111,33,180,175,73,6,14,16,128
122.5946,101,0,0,0,0,0,0,0,0
122.79195,111,33,188,207,73,1,2,48,128
122.7927,101,0,0,0,0,0,0,0,0
122.98984999999999,111,31,180,175,73,255,1,16,128
122.9906,101,0,0,0,0,0,0,0,0
123.18785,111,29,172,239,73,4,2,240,127
123.1886,101,0,0,0,0,0,0,0,0
123.38584999999999,111,31,196,143,73,0,234,15,128
123.3866,101,0,0,0,0,0,0,0,0
123.58385,111,31,172,239,73,252,225,15,128
123.58465,101,0,0,0,0,0,0,0,0
123.78205,111,31,172,47,74,3,246,239,127
123.7828,101,0,0,0,0,0,0,0,0
123.97985,111,33,188,143,73,253,1,48,128
123.9806,101,0,0,0,0,0,0,0,0
124.17784999999999,111,29,164,143,201,1,2,16,128
124.17859999999999,101,0,0,0,0,0,0,0,0
124.37585,111,33,204,175,73,0,14,240,127
124.3766,101,0,0,0,0,0,0,0,0
124.57385,111,33,180,79,201,249,29,16,128
124.57459999999999,101,0,0,0,0,0,0,0,0
124.77215,111,27,172,111,73,1,6,16,128
124.77315,101,0,0,0,0,0,0,0,0
124.96985,111,27,188,143,73,251,9,48,128
124.97085,101,0,0,0,0,0,0,0,0
125.16785,111,29,156,207,201,0,242,239,127
125.16879999999999,101,0,0,0,0,0,0,0,0
125.36585,111,31,180,15,202,253,229,15,128
125.36685,101,0,0,0,0,0,0,0,0
125.56384999999999,111,33,188,175,201,253,221,15,128
125.56469999999999,101,0,0,0,0,0,0,0,0
125.762,111,33,156,239,73,0,246,15,128
125.76285,101,0,0,0,0,0,0,0,0
125.95984999999999,111,37,196,239,201,252,17,80,128
125.96069999999999,101,0,0,0,0,0,0,0,0
126.15785,111,33,188,143,73,3,18,16,128
126.1587,101,0,0,0,0,0,0,0,0
126.35584999999999,111,29,188,111,201,2,10,16,128
126.35669999999999,101,0,0,0,0,0,0,0,0
126.55385,111,29,196,175,73,254,9,48,128
126.5547,101,0,0,0,0,0,0,0,0
126.752,111,29,172,239,201,5,246,239,127
126.75285,101,0,0,0,0,0,0,0,0
126.94985,111,31,188,15,74,253,241,207,127
126.9507,101,0,0,0,0,0,0,0,0
127.14784999999999,111,31,188,175,201,253,233,47,128
127.14869999999999,101,0,0,0,0,0,0,0,0
127.34585,111,31,196,239,201,0,2,16,128
127.34684999999999,101,0,0,0,0,0,0,0,0
127.54384999999999,111,33,196,111,73,253,21,80,128
127.54485,101,0,0,0,0,0,0,0,0
127.74199999999999,111,29,172,111,201,1,26,48,128
127.9401,101,0,0,0,0,0,0,0,0
127.94135,111,31,204,143,201,255,9,48,128
128.13809999999998,101,0,0,0,0,0,0,0,0
128.13944999999998,111,33,188,111,73,252,21,48,128
128.3361,101,0,0,0,0,0,0,0,0
128.33735,111,27,164,175,201,1,6,16,128
128.5341,101,0,0,0,0,0,0,0,0
128.53535,111,29,188,207,73,254,229,47,128
128.73239999999998,101,0,0,0,0,0,0,0,0
128.73364999999998,111,33,172,239,201,0,254,47,128
128.93009999999998,101,0,0,0,0,0,0,0,0
128.93134999999998,111,33,196,207,201,3,10,208,127
129.1281,101,0,0,0,0,0,0,0,0
129.1295,111,33,196,111,201,253,17,80,128
129.3261,101,0,0,0,0,0,0,0,0
129.32735,111,29,180,175,73,6,18,16,128
129.52415,101,0,0,0,0,0,0,0,0
129.52535,111,31,212,175,201,0,238,47,128
129.72225,101,0,0,0,0,0,0,0,0
129.72344999999999,111,31,180,175,73,255,253,47,128
129.92015,101,0,0,0,0,0,0,0,0
129.92135,111,27,180,207,73,3,2,16,128
130.11814999999999,101,0,0,0,0,0,0,0,0
130.1195,111,29,188,175,201,0,230,15,128
130.31615,101,0,0,0,0,0,0,0,0
130.31735,111,31,180,207,201,253,233,15,128
130.51415,101,0,0,0,0,0,0,0,0
130.51534999999998,111,31,188,15,74,2,6,16,128
130.7123,101,0,0,0,0,0,0,0,0
130.71349999999998,111,33,196,79,73,253,21,48,128
130.91015,101,0,0,0,0,0,0,0,0
130.91135,111,27,180,111,201,1,30,48,128
131.10835,101,0,0,0,0,0,0,0,0
131.1095,111,29,204,143,73,250,21,80,128
131.30634999999998,101,0,0,0,0,0,0,0,0
131.30734999999999,111,29,172,175,73,1,2,16,128
131.50435,101,0,0,0,0,0,0,0,0
131.50535,111,31,180,15,74,255,229,47,128
131.70245,101,0,0,0,0,0,0,0,0
131.70345,111,31,204,175,201,252,217,47,128
131.90035,101,0,0,0,0,0,0,0,0
131.90135,111,33,180,239,201,0,238,239,127
132.09834999999998,101,0,0,0,0,0,0,0,0
132.0995,111,33,196,79,74,251,241,79,128
132.29635,101,0,0,0,0,0,0,0,0
132.29735,111,33,196,175,201,1,238,47,128
132.49435,101,0,0,0,0,0,0,0,0
132.49535,111,31,180,175,73,2,6,16,128
132.69254999999998,101,0,0,0,0,0,0,0,0
132.69355,111,31,196,143,201,254,29,80,128
132.89034999999998,101,0,0,0,0,0,0,0,0
132.89135,111,29,188,175,201,3,14,16,128
133.08835,101,0,0,0,0,0,0,0,0
133.0895,111,27,180,207,201,253,237,47,128
133.28635,101,0,0,0,0,0,0,0,0
133.2874,111,29,196,207,201,251,229,15,128
