"timestamp","file_name","byte_4","byte_4_diff","driving_state"
"334.3741","00000001-69B82837.MF4","255","0.0","idle"
"334.57214999999997","00000001-69B82837.MF4","0","255.0","driving"
"334.7686","00000001-69B82837.MF4","1","1.0","idle"
"334.96659999999997","00000001-69B82837.MF4","255","254.0","driving"
"335.1646","00000001-69B82837.MF4","0","255.0","driving"
"335.36265","00000001-69B82837.MF4","254","254.0","driving"
"335.56084999999996","00000001-69B82837.MF4","254","0.0","idle"
"335.75865","00000001-69B82837.MF4","255","1.0","idle"
"335.95664999999997","00000001-69B82837.MF4","254","1.0","idle"
"336.15465","00000001-69B82837.MF4","1","253.0","driving"
"336.35265","00000001-69B82837.MF4","255","254.0","driving"
"336.55075","00000001-69B82837.MF4","255","0.0","idle"
"336.74865","00000001-69B82837.MF4","254","1.0","idle"
"336.9466","00000001-69B82837.MF4","255","1.0","idle"
"337.14459999999997","00000001-69B82837.MF4","255","0.0","idle"
"337.3426","00000001-69B82837.MF4","255","0.0","idle"
"337.54089999999997","00000001-69B82837.MF4","1","254.0","driving"
"337.73865","00000001-69B82837.MF4","254","253.0","driving"
"337.93665","00000001-69B82837.MF4","255","1.0","idle"
"338.13464999999997","00000001-69B82837.MF4","255","0.0","idle"
"338.33265","00000001-69B82837.MF4","255","0.0","idle"
"338.5308","00000001-69B82837.MF4","0","255.0","driving"
"338.72864999999996","00000001-69B82837.MF4","254","254.0","driving"
"338.92665","00000001-69B82837.MF4","255","1.0","idle"
"339.12465","00000001-69B82837.MF4","255","0.0","idle"
"339.32265","00000001-69B82837.MF4","255","0.0","idle"
"339.5208","00000001-69B82837.MF4","0","255.0","driving"
"339.71864999999997","00000001-69B82837.MF4","255","255.0","driving"
"339.91665","00000001-69B82837.MF4","0","255.0","driving"
"340.11465","00000001-69B82837.MF4","254","254.0","driving"
"340.31264999999996","00000001-69B82837.MF4","0","254.0","driving"
"340.51079999999996","00000001-69B82837.MF4","0","0.0","idle"
"340.70865","00000001-69B82837.MF4","255","255.0","driving"
"340.90664999999996","00000001-69B82837.MF4","1","254.0","driving"
"341.10465","00000001-69B82837.MF4","255","254.0","driving"
"341.30264999999997","00000001-69B82837.MF4","255","0.0","idle"
"341.50075","00000001-69B82837.MF4","254","1.0","idle"
"341.69865","00000001-69B82837.MF4","255","1.0","idle"
"341.89664999999997","00000001-69B82837.MF4","255","0.0","idle"
"342.09465","00000001-69B82837.MF4","254","1.0","idle"
"342.29265","00000001-69B82837.MF4","0","254.0","driving"
"342.4909","00000001-69B82837.MF4","254","254.0","driving"
"342.68865","00000001-69B82837.MF4","255","1.0","idle"
"342.88665","00000001-69B82837.MF4","254","1.0","idle"
"343.08465","00000001-69B82837.MF4","254","0.0","idle"
"343.28265","00000001-69B82837.MF4","1","253.0","driving"
"343.48075","00000001-69B82837.MF4","0","1.0","idle"
"343.67865","00000001-69B82837.MF4","1","1.0","idle"
"343.87665","00000001-69B82837.MF4","254","253.0","driving"
"344.07464999999996","00000001-69B82837.MF4","255","1.0","idle"
"344.27265","00000001-69B82837.MF4","255","0.0","idle"
"344.47075","00000001-69B82837.MF4","255","0.0","idle"
"344.66864999999996","00000001-69B82837.MF4","255","0.0","idle"
"344.86665","00000001-69B82837.MF4","254","1.0","idle"
"345.06465","00000001-69B82837.MF4","254","0.0","idle"
"345.26265","00000001-69B82837.MF4","0","254.0","driving"
"345.4609","00000001-69B82837.MF4","255","255.0","driving"
"345.65864999999997","00000001-69B82837.MF4","1","254.0","driving"
"345.85665","00000001-69B82837.MF4","254","253.0","driving"
"346.05465","00000001-69B82837.MF4","255","1.0","idle"
"346.25415","00000001-69B82837.MF4","255","0.0","idle"
"346.45085","00000001-69B82837.MF4","255","0.0","idle"
"346.65015","00000001-69B82837.MF4","1","254.0","driving"
"346.84815","00000001-69B82837.MF4","0","1.0","idle"
"347.04625","00000001-69B82837.MF4","0","0.0","idle"
"347.24415","00000001-69B82837.MF4","254","254.0","driving"
"347.44239999999996","00000001-69B82837.MF4","255","1.0","idle"
"347.64015","00000001-69B82837.MF4","254","1.0","idle"
"347.83815","00000001-69B82837.MF4","255","1.0","idle"
"348.0363","00000001-69B82837.MF4","0","255.0","driving"
"348.23415","00000001-69B82837.MF4","254","254.0","driving"
"348.43235","00000001-69B82837.MF4","0","254.0","driving"
"348.63014999999996","00000001-69B82837.MF4","254","254.0","driving"
"348.82815","00000001-69B82837.MF4","255","1.0","idle"
"349.0263","00000001-69B82837.MF4","255","0.0","idle"
"349.22415","00000001-69B82837.MF4","255","0.0","idle"
"349.42224999999996","00000001-69B82837.MF4","0","255.0","driving"
"349.62014999999997","00000001-69B82837.MF4","255","255.0","driving"
"349.81815","00000001-69B82837.MF4","0","255.0","driving"
"350.0163","00000001-69B82837.MF4","254","254.0","driving"
"350.21414999999996","00000001-69B82837.MF4","255","1.0","idle"
"350.41229999999996","00000001-69B82837.MF4","0","255.0","driving"
"350.61015","00000001-69B82837.MF4","255","255.0","driving"
"350.80815","00000001-69B82837.MF4","255","0.0","idle"
"351.0063","00000001-69B82837.MF4","254","1.0","idle"
"351.20414999999997","00000001-69B82837.MF4","255","1.0","idle"
"351.4022","00000001-69B82837.MF4","1","254.0","driving"
"351.60015","00000001-69B82837.MF4","255","254.0","driving"
"351.79814999999996","00000001-69B82837.MF4","0","255.0","driving"
"351.99629999999996","00000001-69B82837.MF4","254","254.0","driving"
"352.19415","00000001-69B82837.MF4","255","1.0","idle"
"352.3925","00000001-69B82837.MF4","255","0.0","idle"
"352.59015","00000001-69B82837.MF4","255","0.0","idle"
"352.78819999999996","00000001-69B82837.MF4","1","254.0","driving"
"352.98629999999997","00000001-69B82837.MF4","255","254.0","driving"
"353.18415","00000001-69B82837.MF4","255","0.0","idle"
"353.38079999999997","00000001-69B82837.MF4","254","1.0","idle"
"353.57865","00000001-69B82837.MF4","254","0.0","idle"
"353.77664999999996","00000001-69B82837.MF4","255","1.0","idle"
"353.97465","00000001-69B82837.MF4","255","0.0","idle"
"354.17269999999996","00000001-69B82837.MF4","1","254.0","driving"
"354.37084999999996","00000001-69B82837.MF4","254","253.0","driving"
"354.5687","00000001-69B82837.MF4","255","1.0","idle"
"354.76669999999996","00000001-69B82837.MF4","254","1.0","idle"
"354.9647","00000001-69B82837.MF4","255","1.0","idle"
"355.1627","00000001-69B82837.MF4","0","255.0","driving"
"355.36089999999996","00000001-69B82837.MF4","255","255.0","driving"
"355.5587","00000001-69B82837.MF4","1","254.0","driving"
"355.75669999999997","00000001-69B82837.MF4","255","254.0","driving"
"355.9547","00000001-69B82837.MF4","255","0.0","idle"
"356.1527","00000001-69B82837.MF4","0","255.0","driving"
"356.35114999999996","00000001-69B82837.MF4","255","255.0","driving"
"356.5487","00000001-69B82837.MF4","1","254.0","driving"
"356.7467","00000001-69B82837.MF4","0","1.0","idle"
"356.9447","00000001-69B82837.MF4","0","0.0","idle"
"357.1427","00000001-69B82837.MF4","255","255.0","driving"
"357.3409","00000001-69B82837.MF4","254","1.0","idle"
"357.5387","00000001-69B82837.MF4","1","253.0","driving"
"357.7367","00000001-69B82837.MF4","255","254.0","driving"
"357.93469999999996","00000001-69B82837.MF4","255","0.0","idle"
"358.1327","00000001-69B82837.MF4","255","0.0","idle"
"358.33085","00000001-69B82837.MF4","255","0.0","idle"
"358.52869999999996","00000001-69B82837.MF4","0","255.0","driving"
"358.7267","00000001-69B82837.MF4","255","255.0","driving"
"358.9247","00000001-69B82837.MF4","1","254.0","driving"
"359.1227","00000001-69B82837.MF4","254","253.0","driving"
"359.32085","00000001-69B82837.MF4","255","1.0","idle"
"359.51869999999997","00000001-69B82837.MF4","254","1.0","idle"
"359.7167","00000001-69B82837.MF4","254","0.0","idle"
"359.9147","00000001-69B82837.MF4","0","254.0","driving"
"360.11269999999996","00000001-69B82837.MF4","255","255.0","driving"
"360.3108","00000001-69B82837.MF4","0","255.0","driving"
"360.5087","00000001-69B82837.MF4","254","254.0","driving"
"360.7067","00000001-69B82837.MF4","254","0.0","idle"
"360.9047","00000001-69B82837.MF4","254","0.0","idle"
"361.10269999999997","00000001-69B82837.MF4","255","1.0","idle"
"361.30095","00000001-69B82837.MF4","1","254.0","driving"
"361.4987","00000001-69B82837.MF4","255","254.0","driving"
"361.69669999999996","00000001-69B82837.MF4","0","255.0","driving"
"361.8947","00000001-69B82837.MF4","254","254.0","driving"
"362.0927","00000001-69B82837.MF4","255","1.0","idle"
"362.29089999999997","00000001-69B82837.MF4","0","255.0","driving"
"362.4887","00000001-69B82837.MF4","255","255.0","driving"
"362.6867","00000001-69B82837.MF4","1","254.0","driving"
"362.8847","00000001-69B82837.MF4","255","254.0","driving"
"363.0827","00000001-69B82837.MF4","255","0.0","idle"
"363.28085","00000001-69B82837.MF4","0","255.0","driving"
"363.47875","00000001-69B82837.MF4","255","255.0","driving"
"363.67674999999997","00000001-69B82837.MF4","1","254.0","driving"
"363.87475","00000001-69B82837.MF4","254","253.0","driving"
"364.0727","00000001-69B82837.MF4","255","1.0","idle"
"364.27085","00000001-69B82837.MF4","0","255.0","driving"
"364.46869999999996","00000001-69B82837.MF4","255","255.0","driving"
"364.6667","00000001-69B82837.MF4","1","254.0","driving"
"364.86469999999997","00000001-69B82837.MF4","255","254.0","driving"
"365.0627","00000001-69B82837.MF4","0","255.0","driving"
"365.2609","00000001-69B82837.MF4","254","254.0","driving"
"365.45869999999996","00000001-69B82837.MF4","254","0.0","idle"
"365.6567","00000001-69B82837.MF4","255","1.0","idle"
"365.85474999999997","00000001-69B82837.MF4","255","0.0","idle"
"366.05275","00000001-69B82837.MF4","0","255.0","driving"
"366.25245","00000001-69B82837.MF4","254","254.0","driving"
"366.4502","00000001-69B82837.MF4","0","254.0","driving"
"366.6482","00000001-69B82837.MF4","253","253.0","driving"
"366.8462","00000001-69B82837.MF4","254","1.0","idle"
"367.04435","00000001-69B82837.MF4","255","1.0","idle"
"367.2424","00000001-69B82837.MF4","255","0.0","idle"
"367.4402","00000001-69B82837.MF4","1","254.0","driving"
"367.6382","00000001-69B82837.MF4","254","253.0","driving"
"367.83619999999996","00000001-69B82837.MF4","255","1.0","idle"
"368.03434999999996","00000001-69B82837.MF4","255","0.0","idle"
"368.23235","00000001-69B82837.MF4","255","0.0","idle"
"368.43019999999996","00000001-69B82837.MF4","1","254.0","driving"
"368.6282","00000001-69B82837.MF4","255","254.0","driving"
"368.8262","00000001-69B82837.MF4","1","254.0","driving"
"369.02434999999997","00000001-69B82837.MF4","254","253.0","driving"
"369.22235","00000001-69B82837.MF4","255","1.0","idle"
"369.42025","00000001-69B82837.MF4","254","1.0","idle"
"369.61825","00000001-69B82837.MF4","255","1.0","idle"
"369.8162","00000001-69B82837.MF4","0","255.0","driving"
"370.01435","00000001-69B82837.MF4","254","254.0","driving"
"370.21234999999996","00000001-69B82837.MF4","0","254.0","driving"
"370.4102","00000001-69B82837.MF4","0","0.0","idle"
"370.6082","00000001-69B82837.MF4","255","255.0","driving"
"370.8062","00000001-69B82837.MF4","1","254.0","driving"
"371.00435","00000001-69B82837.MF4","254","253.0","driving"
"371.20245","00000001-69B82837.MF4","0","254.0","driving"
"371.40024999999997","00000001-69B82837.MF4","254","254.0","driving"
"371.59825","00000001-69B82837.MF4","254","0.0","idle"
"371.79625","00000001-69B82837.MF4","0","254.0","driving"
"371.99275","00000001-69B82837.MF4","255","255.0","driving"
"372.1909","00000001-69B82837.MF4","0","255.0","driving"
"372.38874999999996","00000001-69B82837.MF4","254","254.0","driving"
"372.58675","00000001-69B82837.MF4","254","0.0","idle"
"372.78475","00000001-69B82837.MF4","254","0.0","idle"
"372.98275","00000001-69B82837.MF4","255","1.0","idle"
"373.18084999999996","00000001-69B82837.MF4","0","255.0","driving"
"373.37874999999997","00000001-69B82837.MF4","255","255.0","driving"
"373.57675","00000001-69B82837.MF4","0","255.0","driving"
"373.77475","00000001-69B82837.MF4","254","254.0","driving"
"373.97274999999996","00000001-69B82837.MF4","255","1.0","idle"
"374.17085","00000001-69B82837.MF4","0","255.0","driving"
"374.36875","00000001-69B82837.MF4","255","255.0","driving"
"374.56674999999996","00000001-69B82837.MF4","1","254.0","driving"
"374.76624999999996","00000001-69B82837.MF4","255","254.0","driving"
"374.96434999999997","00000001-69B82837.MF4","0","255.0","driving"
"375.1624","00000001-69B82837.MF4","254","254.0","driving"
"375.36025","00000001-69B82837.MF4","254","0.0","idle"
"375.55825","00000001-69B82837.MF4","255","1.0","idle"
"375.75475","00000001-69B82837.MF4","255","0.0","idle"
"375.95275","00000001-69B82837.MF4","255","0.0","idle"
"376.15094999999997","00000001-69B82837.MF4","255","0.0","idle"
"376.34875","00000001-69B82837.MF4","255","0.0","idle"
"376.54675","00000001-69B82837.MF4","1","254.0","driving"
"376.74475","00000001-69B82837.MF4","255","254.0","driving"
"376.94275","00000001-69B82837.MF4","0","255.0","driving"
"377.14095","00000001-69B82837.MF4","254","254.0","driving"
"377.3388","00000001-69B82837.MF4","254","0.0","idle"
"377.53675","00000001-69B82837.MF4","254","0.0","idle"
"377.73474999999996","00000001-69B82837.MF4","254","0.0","idle"
"377.93275","00000001-69B82837.MF4","0","254.0","driving"
"378.1309","00000001-69B82837.MF4","255","255.0","driving"
"378.32874999999996","00000001-69B82837.MF4","255","0.0","idle"
"378.52675","00000001-69B82837.MF4","254","1.0","idle"
"378.72475","00000001-69B82837.MF4","254","0.0","idle"
"378.92275","00000001-69B82837.MF4","255","1.0","idle"
"379.1209","00000001-69B82837.MF4","254","1.0","idle"
"379.31874999999997","00000001-69B82837.MF4","1","253.0","driving"
"379.51675","00000001-69B82837.MF4","255","254.0","driving"
"379.71475","00000001-69B82837.MF4","0","255.0","driving"
"379.9128","00000001-69B82837.MF4","254","254.0","driving"
"380.11084999999997","00000001-69B82837.MF4","255","1.0","idle"
"380.30879999999996","00000001-69B82837.MF4","1","254.0","driving"
"380.50675","00000001-69B82837.MF4","255","254.0","driving"
"380.70475","00000001-69B82837.MF4","1","254.0","driving"
"380.90274999999997","00000001-69B82837.MF4","254","253.0","driving"
"381.101","00000001-69B82837.MF4","255","1.0","idle"
"381.29875","00000001-69B82837.MF4","255","0.0","idle"
"381.49674999999996","00000001-69B82837.MF4","254","1.0","idle"
"381.69475","00000001-69B82837.MF4","0","254.0","driving"
"381.89275","00000001-69B82837.MF4","254","254.0","driving"
"382.0909","00000001-69B82837.MF4","255","1.0","idle"
"382.2888","00000001-69B82837.MF4","0","255.0","driving"
"382.48679999999996","00000001-69B82837.MF4","255","255.0","driving"
"382.6848","00000001-69B82837.MF4","252","3.0","idle"
"382.8828","00000001-69B82837.MF4","255","3.0","idle"
"383.0809","00000001-69B82837.MF4","1","254.0","driving"
"383.2788","00000001-69B82837.MF4","254","253.0","driving"
"383.47679999999997","00000001-69B82837.MF4","253","1.0","idle"
"383.67474999999996","00000001-69B82837.MF4","255","2.0","idle"
"383.87275","00000001-69B82837.MF4","254","1.0","idle"
"384.0709","00000001-69B82837.MF4","1","253.0","driving"
"384.26874999999995","00000001-69B82837.MF4","254","253.0","driving"
"384.46675","00000001-69B82837.MF4","255","1.0","idle"
"384.66479999999996","00000001-69B82837.MF4","254","1.0","idle"
"384.8628","00000001-69B82837.MF4","254","0.0","idle"
"385.061","00000001-69B82837.MF4","0","254.0","driving"
"385.2588","00000001-69B82837.MF4","255","255.0","driving"
