"sample_index","file_name","timestamp","byte_4","byte_4_diff","driving_state"
"3985","00000001-69B82837.MF4","587.8149","255","0.0","idle"
"3986","00000001-69B82837.MF4","588.01305","255","0.0","idle"
"3987","00000001-69B82837.MF4","588.2108999999999","255","0.0","idle"
"3988","00000001-69B82837.MF4","588.40885","255","0.0","idle"
"3989","00000001-69B82837.MF4","588.60685","255","0.0","idle"
"3990","00000001-69B82837.MF4","588.8049","255","0.0","idle"
"3991","00000001-69B82837.MF4","589.0030499999999","255","0.0","idle"
"3992","00000001-69B82837.MF4","589.2008999999999","255","0.0","idle"
"3993","00000001-69B82837.MF4","589.3989","255","0.0","idle"
"3994","00000001-69B82837.MF4","589.5969","255","0.0","idle"
"3995","00000001-69B82837.MF4","589.7949","255","0.0","idle"
"3996","00000001-69B82837.MF4","589.9930499999999","255","0.0","idle"
"3997","00000001-69B82837.MF4","590.1894","255","0.0","idle"
"3998","00000001-69B82837.MF4","590.3874","255","0.0","idle"
"3999","00000001-69B82837.MF4","590.5853999999999","255","0.0","idle"
"4000","00000001-69B82837.MF4","590.7834","255","0.0","idle"
"4001","00000001-69B82837.MF4","590.98145","255","0.0","idle"
"4002","00000001-69B82837.MF4","591.1794","255","0.0","idle"
"4003","00000001-69B82837.MF4","591.3774","255","0.0","idle"
"4004","00000001-69B82837.MF4","591.5754","255","0.0","idle"
"4005","00000001-69B82837.MF4","591.7733999999999","255","0.0","idle"
"4006","00000001-69B82837.MF4","591.97145","255","0.0","idle"
"4007","00000001-69B82837.MF4","592.1694","255","0.0","idle"
"4008","00000001-69B82837.MF4","592.36745","255","0.0","idle"
"4009","00000001-69B82837.MF4","592.5654499999999","255","0.0","idle"
"4010","00000001-69B82837.MF4","592.76405","255","0.0","idle"
"4011","00000001-69B82837.MF4","592.96145","255","0.0","idle"
"4012","00000001-69B82837.MF4","593.16005","255","0.0","idle"
"4013","00000001-69B82837.MF4","593.3589","255","0.0","idle"
"4014","00000001-69B82837.MF4","593.5568999999999","255","0.0","idle"
"4015","00000001-69B82837.MF4","593.7549","255","0.0","idle"
"4016","00000001-69B82837.MF4","593.95145","255","0.0","idle"
"4017","00000001-69B82837.MF4","594.1494","255","0.0","idle"
"4018","00000001-69B82837.MF4","594.3474","255","0.0","idle"
"4019","00000001-69B82837.MF4","594.5454","255","0.0","idle"
"4020","00000001-69B82837.MF4","594.7434499999999","255","0.0","idle"
"4021","00000001-69B82837.MF4","594.9414499999999","255","0.0","idle"
"4022","00000001-69B82837.MF4","595.13945","255","0.0","idle"
"4023","00000001-69B82837.MF4","595.33745","255","0.0","idle"
"4024","00000001-69B82837.MF4","595.53545","255","0.0","idle"
"4025","00000001-69B82837.MF4","595.73345","255","0.0","idle"
"4026","00000001-69B82837.MF4","595.9314499999999","255","0.0","idle"
"4027","00000001-69B82837.MF4","596.12945","255","0.0","idle"
"4028","00000001-69B82837.MF4","596.3274","255","0.0","idle"
"4029","00000001-69B82837.MF4","596.5254","255","0.0","idle"
"4030","00000001-69B82837.MF4","596.7234","255","0.0","idle"
"4031","00000001-69B82837.MF4","596.9214999999999","255","0.0","idle"
"4032","00000001-69B82837.MF4","597.11945","255","0.0","idle"
"4033","00000001-69B82837.MF4","597.31745","255","0.0","idle"
"4034","00000001-69B82837.MF4","597.51545","255","0.0","idle"
"4035","00000001-69B82837.MF4","597.71345","255","0.0","idle"
"4036","00000001-69B82837.MF4","597.9114999999999","255","0.0","idle"
"4037","00000001-69B82837.MF4","598.1094499999999","255","0.0","idle"
"4038","00000001-69B82837.MF4","598.30745","255","0.0","idle"
"4039","00000001-69B82837.MF4","598.50545","255","0.0","idle"
"4040","00000001-69B82837.MF4","598.70345","255","0.0","idle"
"4041","00000001-69B82837.MF4","598.90145","255","0.0","idle"
"4042","00000001-69B82837.MF4","599.0994499999999","255","0.0","idle"
"4043","00000001-69B82837.MF4","599.2973999999999","255","0.0","idle"
"4044","00000001-69B82837.MF4","599.49545","255","0.0","idle"
"4045","00000001-69B82837.MF4","599.69345","255","0.0","idle"
"4046","00000001-69B82837.MF4","599.8915","255","0.0","idle"
"4047","00000001-69B82837.MF4","600.0894499999999","255","0.0","idle"
"4048","00000001-69B82837.MF4","600.2874499999999","255","0.0","idle"
"4049","00000001-69B82837.MF4","600.48545","255","0.0","idle"
"4050","00000001-69B82837.MF4","600.68345","255","0.0","idle"
"4051","00000001-69B82837.MF4","600.88145","255","0.0","idle"
"4052","00000001-69B82837.MF4","601.07945","255","0.0","idle"
"4053","00000001-69B82837.MF4","601.2774499999999","255","0.0","idle"
"4054","00000001-69B82837.MF4","601.47545","255","0.0","idle"
"4055","00000001-69B82837.MF4","601.67345","255","0.0","idle"
"4056","00000001-69B82837.MF4","601.8715","255","0.0","idle"
"4057","00000001-69B82837.MF4","602.06945","255","0.0","idle"
"4058","00000001-69B82837.MF4","602.2674499999999","255","0.0","idle"
"4059","00000001-69B82837.MF4","602.4654499999999","255","0.0","idle"
"4060","00000001-69B82837.MF4","602.66345","255","0.0","idle"
"4061","00000001-69B82837.MF4","602.8615","255","0.0","idle"
"4062","00000001-69B82837.MF4","603.05945","255","0.0","idle"
"4063","00000001-69B82837.MF4","603.25745","255","0.0","idle"
"4064","00000001-69B82837.MF4","603.4554499999999","255","0.0","idle"
"4065","00000001-69B82837.MF4","603.65345","255","0.0","idle"
"4066","00000001-69B82837.MF4","603.85145","255","0.0","idle"
"4067","00000001-69B82837.MF4","604.0510499999999","255","0.0","idle"
"4068","00000001-69B82837.MF4","604.2489499999999","255","0.0","idle"
"4069","00000001-69B82837.MF4","604.44695","255","0.0","idle"
"4070","00000001-69B82837.MF4","604.64495","255","0.0","idle"
"4071","00000001-69B82837.MF4","604.84295","255","0.0","idle"
"4072","00000001-69B82837.MF4","605.0411","255","0.0","idle"
"4073","00000001-69B82837.MF4","605.2389","255","0.0","idle"
"4074","00000001-69B82837.MF4","605.43695","255","0.0","idle"
"4075","00000001-69B82837.MF4","605.63495","255","0.0","idle"
"4076","00000001-69B82837.MF4","605.833","255","0.0","idle"
"4077","00000001-69B82837.MF4","606.0310499999999","255","0.0","idle"
"4078","00000001-69B82837.MF4","606.2289499999999","255","0.0","idle"
"4079","00000001-69B82837.MF4","606.4269499999999","255","0.0","idle"
"4080","00000001-69B82837.MF4","606.62495","255","0.0","idle"
"4081","00000001-69B82837.MF4","606.82295","255","0.0","idle"
"4082","00000001-69B82837.MF4","607.02105","255","0.0","idle"
"4083","00000001-69B82837.MF4","607.21895","255","0.0","idle"
"4084","00000001-69B82837.MF4","607.4169499999999","255","0.0","idle"
"4085","00000001-69B82837.MF4","607.61495","255","0.0","idle"
"4086","00000001-69B82837.MF4","607.81295","255","0.0","idle"
"4087","00000001-69B82837.MF4","608.0110999999999","255","0.0","idle"
"4088","00000001-69B82837.MF4","608.20895","255","0.0","idle"
"4089","00000001-69B82837.MF4","608.4069499999999","255","0.0","idle"
"4090","00000001-69B82837.MF4","608.6049499999999","255","0.0","idle"
"4091","00000001-69B82837.MF4","608.8014999999999","255","0.0","idle"
"4092","00000001-69B82837.MF4","608.9995","255","0.0","idle"
"4093","00000001-69B82837.MF4","609.1975","255","0.0","idle"
"4094","00000001-69B82837.MF4","609.3955","255","0.0","idle"
"4095","00000001-69B82837.MF4","609.5941","255","0.0","idle"
"4096","00000001-69B82837.MF4","609.7914999999999","255","0.0","idle"
"4097","00000001-69B82837.MF4","609.9901","255","0.0","idle"
"4098","00000001-69B82837.MF4","610.18745","255","0.0","idle"
"4099","00000001-69B82837.MF4","610.38695","255","0.0","idle"
"4100","00000001-69B82837.MF4","610.5849499999999","255","0.0","idle"
"4101","00000001-69B82837.MF4","610.783","255","0.0","idle"
"4102","00000001-69B82837.MF4","610.9811","255","0.0","idle"
"4103","00000001-69B82837.MF4","611.17895","255","0.0","idle"
"4104","00000001-69B82837.MF4","611.37695","255","0.0","idle"
"4105","00000001-69B82837.MF4","611.57495","255","0.0","idle"
"4106","00000001-69B82837.MF4","611.773","255","0.0","idle"
"4107","00000001-69B82837.MF4","611.97105","255","0.0","idle"
"4108","00000001-69B82837.MF4","612.16895","255","0.0","idle"
"4109","00000001-69B82837.MF4","612.36695","255","0.0","idle"
"4110","00000001-69B82837.MF4","612.5635","255","0.0","idle"
"4111","00000001-69B82837.MF4","612.7615","255","0.0","idle"
"4112","00000001-69B82837.MF4","612.95945","255","0.0","idle"
"4113","00000001-69B82837.MF4","613.1574499999999","255","0.0","idle"
"4114","00000001-69B82837.MF4","613.35545","255","0.0","idle"
"4115","00000001-69B82837.MF4","613.5535","255","0.0","idle"
"4116","00000001-69B82837.MF4","613.75155","255","0.0","idle"
"4117","00000001-69B82837.MF4","613.9495","255","0.0","idle"
"4118","00000001-69B82837.MF4","614.1474999999999","255","0.0","idle"
"4119","00000001-69B82837.MF4","614.3455","255","0.0","idle"
"4120","00000001-69B82837.MF4","614.5435","255","0.0","idle"
"4121","00000001-69B82837.MF4","614.7415","255","0.0","idle"
"4122","00000001-69B82837.MF4","614.9395","255","0.0","idle"
"4123","00000001-69B82837.MF4","615.1374999999999","255","0.0","idle"
"4124","00000001-69B82837.MF4","615.3355","255","0.0","idle"
"4125","00000001-69B82837.MF4","615.5335","255","0.0","idle"
"4126","00000001-69B82837.MF4","615.7315","255","0.0","idle"
"4127","00000001-69B82837.MF4","615.9295","255","0.0","idle"
"4128","00000001-69B82837.MF4","616.1274999999999","255","0.0","idle"
"4129","00000001-69B82837.MF4","616.3254999999999","255","0.0","idle"
"4130","00000001-69B82837.MF4","616.5235","255","0.0","idle"
"4131","00000001-69B82837.MF4","616.72155","255","0.0","idle"
"4132","00000001-69B82837.MF4","616.9195","255","0.0","idle"
"4133","00000001-69B82837.MF4","617.1175","255","0.0","idle"
"4134","00000001-69B82837.MF4","617.3154999999999","255","0.0","idle"
"4135","00000001-69B82837.MF4","617.5135","255","0.0","idle"
"4136","00000001-69B82837.MF4","617.7115","255","0.0","idle"
"4137","00000001-69B82837.MF4","617.9095","255","0.0","idle"
"4138","00000001-69B82837.MF4","618.1075","255","0.0","idle"
"4139","00000001-69B82837.MF4","618.3054999999999","255","0.0","idle"
"4140","00000001-69B82837.MF4","618.5034999999999","255","0.0","idle"
"4141","00000001-69B82837.MF4","618.70155","255","0.0","idle"
"4142","00000001-69B82837.MF4","618.8995","255","0.0","idle"
"4143","00000001-69B82837.MF4","619.0975","255","0.0","idle"
"4144","00000001-69B82837.MF4","619.2955","255","0.0","idle"
"4145","00000001-69B82837.MF4","619.4934999999999","255","0.0","idle"
"4146","00000001-69B82837.MF4","619.69155","255","0.0","idle"
"4147","00000001-69B82837.MF4","619.8895","255","0.0","idle"
"4148","00000001-69B82837.MF4","620.0875","255","0.0","idle"
"4149","00000001-69B82837.MF4","620.2855","255","0.0","idle"
"4150","00000001-69B82837.MF4","620.4834999999999","255","0.0","idle"
"4151","00000001-69B82837.MF4","620.6815","255","0.0","idle"
"4152","00000001-69B82837.MF4","620.8795","255","0.0","idle"
"4153","00000001-69B82837.MF4","621.0775","255","0.0","idle"
"4154","00000001-69B82837.MF4","621.2755","255","0.0","idle"
"4155","00000001-69B82837.MF4","621.4735","255","0.0","idle"
"4156","00000001-69B82837.MF4","621.67155","255","0.0","idle"
"4157","00000001-69B82837.MF4","621.8695","255","0.0","idle"
"4158","00000001-69B82837.MF4","622.0675","255","0.0","idle"
"4159","00000001-69B82837.MF4","622.2655","255","0.0","idle"
"4160","00000001-69B82837.MF4","622.4635","255","0.0","idle"
"4161","00000001-69B82837.MF4","622.6615499999999","255","0.0","idle"
"4162","00000001-69B82837.MF4","622.8595","255","0.0","idle"
"4163","00000001-69B82837.MF4","623.05755","255","0.0","idle"
"4164","00000001-69B82837.MF4","623.2555","255","0.0","idle"
"4165","00000001-69B82837.MF4","623.4535","255","0.0","idle"
"4166","00000001-69B82837.MF4","623.6515499999999","255","0.0","idle"
"4167","00000001-69B82837.MF4","623.851","255","0.0","idle"
"4168","00000001-69B82837.MF4","624.0491499999999","255","0.0","idle"
"4169","00000001-69B82837.MF4","624.247","255","0.0","idle"
"4170","00000001-69B82837.MF4","624.4449999999999","255","0.0","idle"
"4171","00000001-69B82837.MF4","625.0376","255","0.0","idle"
"4172","00000001-69B82837.MF4","625.237","255","0.0","idle"
"4173","00000001-69B82837.MF4","625.435","255","0.0","idle"
"4174","00000001-69B82837.MF4","625.63305","255","0.0","idle"
"4175","00000001-69B82837.MF4","625.831","255","0.0","idle"
"4176","00000001-69B82837.MF4","626.0291","255","0.0","idle"
"4177","00000001-69B82837.MF4","626.227","255","0.0","idle"
"4178","00000001-69B82837.MF4","626.425","255","0.0","idle"
"4179","00000001-69B82837.MF4","626.6229999999999","255","0.0","idle"
"4180","00000001-69B82837.MF4","626.821","255","0.0","idle"
"4181","00000001-69B82837.MF4","627.01915","255","0.0","idle"
"4182","00000001-69B82837.MF4","627.217","255","0.0","idle"
"4183","00000001-69B82837.MF4","627.415","255","0.0","idle"
"4184","00000001-69B82837.MF4","627.6130499999999","255","0.0","idle"
"4185","00000001-69B82837.MF4","627.8109999999999","255","0.0","idle"
"4186","00000001-69B82837.MF4","628.0091","255","0.0","idle"
"4187","00000001-69B82837.MF4","628.207","255","0.0","idle"
"4188","00000001-69B82837.MF4","628.405","255","0.0","idle"
"4189","00000001-69B82837.MF4","628.6030499999999","255","0.0","idle"
"4190","00000001-69B82837.MF4","628.8009999999999","255","0.0","idle"
"4191","00000001-69B82837.MF4","628.99915","255","0.0","idle"
"4192","00000001-69B82837.MF4","629.197","255","0.0","idle"
"4193","00000001-69B82837.MF4","629.395","255","0.0","idle"
"4194","00000001-69B82837.MF4","629.59305","255","0.0","idle"
"4195","00000001-69B82837.MF4","629.7909999999999","255","0.0","idle"
"4196","00000001-69B82837.MF4","629.98915","255","0.0","idle"
"4197","00000001-69B82837.MF4","630.187","255","0.0","idle"
"4198","00000001-69B82837.MF4","630.385","255","0.0","idle"
"4199","00000001-69B82837.MF4","630.58305","255","0.0","idle"
"4200","00000001-69B82837.MF4","630.781","255","0.0","idle"
"4201","00000001-69B82837.MF4","630.97915","255","0.0","idle"
"4202","00000001-69B82837.MF4","631.177","255","0.0","idle"
"4203","00000001-69B82837.MF4","631.37355","255","0.0","idle"
"4204","00000001-69B82837.MF4","631.57155","255","0.0","idle"
"4205","00000001-69B82837.MF4","631.76955","255","0.0","idle"
"4206","00000001-69B82837.MF4","631.96755","255","0.0","idle"
"4207","00000001-69B82837.MF4","632.1655499999999","255","0.0","idle"
"4208","00000001-69B82837.MF4","632.3635499999999","255","0.0","idle"
"4209","00000001-69B82837.MF4","632.5616","255","0.0","idle"
"4210","00000001-69B82837.MF4","632.75955","255","0.0","idle"
"4211","00000001-69B82837.MF4","632.95755","255","0.0","idle"
"4212","00000001-69B82837.MF4","633.15555","255","0.0","idle"
"4213","00000001-69B82837.MF4","633.355","255","0.0","idle"
"4214","00000001-69B82837.MF4","633.55305","255","0.0","idle"
"4215","00000001-69B82837.MF4","633.751","255","0.0","idle"
"4216","00000001-69B82837.MF4","633.94755","255","0.0","idle"
"4217","00000001-69B82837.MF4","634.14555","255","0.0","idle"
"4218","00000001-69B82837.MF4","634.3435499999999","255","0.0","idle"
"4219","00000001-69B82837.MF4","634.5415499999999","255","0.0","idle"
"4220","00000001-69B82837.MF4","634.73955","255","0.0","idle"
"4221","00000001-69B82837.MF4","634.93755","255","0.0","idle"
"4222","00000001-69B82837.MF4","635.13555","255","0.0","idle"
"4223","00000001-69B82837.MF4","635.33355","255","0.0","idle"
"4224","00000001-69B82837.MF4","635.5316","255","0.0","idle"
"4225","00000001-69B82837.MF4","635.72955","255","0.0","idle"
"4226","00000001-69B82837.MF4","635.92755","255","0.0","idle"
"4227","00000001-69B82837.MF4","636.12555","255","0.0","idle"
"4228","00000001-69B82837.MF4","636.32355","255","0.0","idle"
"4229","00000001-69B82837.MF4","636.5215999999999","255","0.0","idle"
"4230","00000001-69B82837.MF4","636.71955","255","0.0","idle"
"4231","00000001-69B82837.MF4","636.91755","255","0.0","idle"
"4232","00000001-69B82837.MF4","637.11555","255","0.0","idle"
"4233","00000001-69B82837.MF4","637.31355","255","0.0","idle"
"4234","00000001-69B82837.MF4","637.5115999999999","255","0.0","idle"
"4235","00000001-69B82837.MF4","637.7095499999999","255","0.0","idle"
"4236","00000001-69B82837.MF4","637.90755","255","0.0","idle"
"4237","00000001-69B82837.MF4","638.10555","255","0.0","idle"
"4238","00000001-69B82837.MF4","638.30355","255","0.0","idle"
"4239","00000001-69B82837.MF4","638.5015999999999","255","0.0","idle"
"4240","00000001-69B82837.MF4","638.6995499999999","255","0.0","idle"
"4241","00000001-69B82837.MF4","638.89755","255","0.0","idle"
"4242","00000001-69B82837.MF4","639.09555","255","0.0","idle"
"4243","00000001-69B82837.MF4","639.29355","255","0.0","idle"
"4244","00000001-69B82837.MF4","639.4916","255","0.0","idle"
"4245","00000001-69B82837.MF4","639.6895999999999","255","0.0","idle"
"4246","00000001-69B82837.MF4","639.8875499999999","255","0.0","idle"
"4247","00000001-69B82837.MF4","640.08555","255","0.0","idle"
"4248","00000001-69B82837.MF4","640.28355","255","0.0","idle"
"4249","00000001-69B82837.MF4","640.4816","255","0.0","idle"
"4250","00000001-69B82837.MF4","640.67955","255","0.0","idle"
"4251","00000001-69B82837.MF4","640.8775499999999","255","0.0","idle"
"4252","00000001-69B82837.MF4","641.07555","255","0.0","idle"
"4253","00000001-69B82837.MF4","641.27355","255","0.0","idle"
"4254","00000001-69B82837.MF4","641.4716","255","0.0","idle"
"4255","00000001-69B82837.MF4","641.66955","255","0.0","idle"
"4256","00000001-69B82837.MF4","641.8675499999999","255","0.0","idle"
"4257","00000001-69B82837.MF4","642.0656","255","0.0","idle"
"4258","00000001-69B82837.MF4","642.2636","255","0.0","idle"
"4259","00000001-69B82837.MF4","642.4616","255","0.0","idle"
"4260","00000001-69B82837.MF4","642.6596","255","0.0","idle"
"4261","00000001-69B82837.MF4","642.85755","255","0.0","idle"
"4262","00000001-69B82837.MF4","643.0555499999999","255","0.0","idle"
"4263","00000001-69B82837.MF4","643.25355","255","0.0","idle"
"4264","00000001-69B82837.MF4","643.4516","255","0.0","idle"
"4265","00000001-69B82837.MF4","643.6510499999999","255","0.0","idle"
"4266","00000001-69B82837.MF4","643.8490499999999","255","0.0","idle"
"4267","00000001-69B82837.MF4","644.0472","255","0.0","idle"
"4268","00000001-69B82837.MF4","644.2454","255","0.0","idle"
"4269","00000001-69B82837.MF4","644.4431","255","0.0","idle"
"4270","00000001-69B82837.MF4","644.64105","255","0.0","idle"
"4271","00000001-69B82837.MF4","644.8390499999999","255","0.0","idle"
"4272","00000001-69B82837.MF4","645.03715","255","0.0","idle"
"4273","00000001-69B82837.MF4","645.23505","255","0.0","idle"
"4274","00000001-69B82837.MF4","645.43305","255","0.0","idle"
"4275","00000001-69B82837.MF4","645.63105","255","0.0","idle"
"4276","00000001-69B82837.MF4","645.8290499999999","255","0.0","idle"
"4277","00000001-69B82837.MF4","646.0272","255","0.0","idle"
"4278","00000001-69B82837.MF4","646.22505","255","0.0","idle"
"4279","00000001-69B82837.MF4","646.4231","255","0.0","idle"
"4280","00000001-69B82837.MF4","646.62105","255","0.0","idle"
"4281","00000001-69B82837.MF4","646.81905","255","0.0","idle"
"4282","00000001-69B82837.MF4","647.0172","255","0.0","idle"
"4283","00000001-69B82837.MF4","647.21505","255","0.0","idle"
"4284","00000001-69B82837.MF4","647.4131","255","0.0","idle"
"4285","00000001-69B82837.MF4","647.61105","255","0.0","idle"
"4286","00000001-69B82837.MF4","647.80905","255","0.0","idle"
"4287","00000001-69B82837.MF4","648.0072","255","0.0","idle"
"4288","00000001-69B82837.MF4","648.2051","255","0.0","idle"
"4289","00000001-69B82837.MF4","648.4031","255","0.0","idle"
"4290","00000001-69B82837.MF4","648.60105","255","0.0","idle"
"4291","00000001-69B82837.MF4","648.79905","255","0.0","idle"
"4292","00000001-69B82837.MF4","648.9972","255","0.0","idle"
"4293","00000001-69B82837.MF4","649.1950499999999","255","0.0","idle"
"4294","00000001-69B82837.MF4","649.3931","255","0.0","idle"
"4295","00000001-69B82837.MF4","649.59105","255","0.0","idle"
"4296","00000001-69B82837.MF4","649.78905","255","0.0","idle"
"4297","00000001-69B82837.MF4","649.9856","255","0.0","idle"
"4298","00000001-69B82837.MF4","650.1841999999999","255","0.0","idle"
"4299","00000001-69B82837.MF4","650.3831","255","0.0","idle"
"4300","00000001-69B82837.MF4","650.5811","255","0.0","idle"
"4301","00000001-69B82837.MF4","650.7791","255","0.0","idle"
"4302","00000001-69B82837.MF4","650.9771999999999","255","0.0","idle"
"4303","00000001-69B82837.MF4","651.1750999999999","255","0.0","idle"
"4304","00000001-69B82837.MF4","651.3731","255","0.0","idle"
"4305","00000001-69B82837.MF4","651.5711","255","0.0","idle"
"4306","00000001-69B82837.MF4","651.76905","255","0.0","idle"
"4307","00000001-69B82837.MF4","651.9671999999999","255","0.0","idle"
"4308","00000001-69B82837.MF4","652.16505","255","0.0","idle"
"4309","00000001-69B82837.MF4","652.3616499999999","255","0.0","idle"
"4310","00000001-69B82837.MF4","652.5595999999999","255","0.0","idle"
"4311","00000001-69B82837.MF4","652.7576","255","0.0","idle"
"4312","00000001-69B82837.MF4","652.9556","255","0.0","idle"
"4313","00000001-69B82837.MF4","653.1536","255","0.0","idle"
"4314","00000001-69B82837.MF4","653.3516","255","0.0","idle"
"4315","00000001-69B82837.MF4","653.5495999999999","255","0.0","idle"
"4316","00000001-69B82837.MF4","653.7475999999999","255","0.0","idle"
"4317","00000001-69B82837.MF4","653.9456","255","0.0","idle"
"4318","00000001-69B82837.MF4","654.1436","255","0.0","idle"
"4319","00000001-69B82837.MF4","654.34165","255","0.0","idle"
"4320","00000001-69B82837.MF4","654.5396","255","0.0","idle"
"4321","00000001-69B82837.MF4","654.7375999999999","255","0.0","idle"
"4322","00000001-69B82837.MF4","654.9356","255","0.0","idle"
"4323","00000001-69B82837.MF4","655.1336","255","0.0","idle"
"4324","00000001-69B82837.MF4","655.33165","255","0.0","idle"
"4325","00000001-69B82837.MF4","655.5296","255","0.0","idle"
"4326","00000001-69B82837.MF4","655.7275999999999","255","0.0","idle"
"4327","00000001-69B82837.MF4","655.9255999999999","255","0.0","idle"
"4328","00000001-69B82837.MF4","656.1236","255","0.0","idle"
"4329","00000001-69B82837.MF4","656.32165","255","0.0","idle"
"4330","00000001-69B82837.MF4","656.5196","255","0.0","idle"
"4331","00000001-69B82837.MF4","656.7176","255","0.0","idle"
"4332","00000001-69B82837.MF4","656.9155999999999","255","0.0","idle"
"4333","00000001-69B82837.MF4","657.1136","255","0.0","idle"
"4334","00000001-69B82837.MF4","657.31165","255","0.0","idle"
"4335","00000001-69B82837.MF4","657.5096","255","0.0","idle"
"4336","00000001-69B82837.MF4","657.7076","255","0.0","idle"
"4337","00000001-69B82837.MF4","657.9055999999999","255","0.0","idle"
"4338","00000001-69B82837.MF4","658.1035999999999","255","0.0","idle"
"4339","00000001-69B82837.MF4","658.30165","255","0.0","idle"
"4340","00000001-69B82837.MF4","658.4996","255","0.0","idle"
"4341","00000001-69B82837.MF4","658.69765","255","0.0","idle"
"4342","00000001-69B82837.MF4","658.8956499999999","255","0.0","idle"
"4343","00000001-69B82837.MF4","659.09365","255","0.0","idle"
"4344","00000001-69B82837.MF4","659.29165","255","0.0","idle"
"4345","00000001-69B82837.MF4","659.4896","255","0.0","idle"
"4346","00000001-69B82837.MF4","659.6876","255","0.0","idle"
"4347","00000001-69B82837.MF4","659.8856","255","0.0","idle"
"4348","00000001-69B82837.MF4","660.0835999999999","255","0.0","idle"
"4349","00000001-69B82837.MF4","660.28165","255","0.0","idle"
"4350","00000001-69B82837.MF4","660.4796","255","0.0","idle"
"4351","00000001-69B82837.MF4","660.6776","255","0.0","idle"
"4352","00000001-69B82837.MF4","660.8756","255","0.0","idle"
"4353","00000001-69B82837.MF4","661.0736499999999","255","0.0","idle"
"4354","00000001-69B82837.MF4","661.27165","255","0.0","idle"
"4355","00000001-69B82837.MF4","661.46965","255","0.0","idle"
"4356","00000001-69B82837.MF4","661.66765","255","0.0","idle"
"4357","00000001-69B82837.MF4","661.86565","255","0.0","idle"
"4358","00000001-69B82837.MF4","662.0636499999999","255","0.0","idle"
"4359","00000001-69B82837.MF4","662.2616499999999","255","0.0","idle"
"4360","00000001-69B82837.MF4","662.45965","255","0.0","idle"
"4361","00000001-69B82837.MF4","662.6576","255","0.0","idle"
"4362","00000001-69B82837.MF4","662.8556","255","0.0","idle"
"4363","00000001-69B82837.MF4","663.0536","255","0.0","idle"
"4364","00000001-69B82837.MF4","663.2516499999999","255","0.0","idle"
"4365","00000001-69B82837.MF4","663.4511","255","0.0","idle"
"4366","00000001-69B82837.MF4","663.6491","255","0.0","idle"
"4367","00000001-69B82837.MF4","663.8471","255","0.0","idle"
"4368","00000001-69B82837.MF4","664.04525","255","0.0","idle"
"4369","00000001-69B82837.MF4","664.24315","255","0.0","idle"
"4370","00000001-69B82837.MF4","664.4411","255","0.0","idle"
"4371","00000001-69B82837.MF4","664.63915","255","0.0","idle"
"4372","00000001-69B82837.MF4","664.83715","255","0.0","idle"
"4373","00000001-69B82837.MF4","665.03525","255","0.0","idle"
"4374","00000001-69B82837.MF4","665.23315","255","0.0","idle"
"4375","00000001-69B82837.MF4","665.4311","255","0.0","idle"
"4376","00000001-69B82837.MF4","665.6291","255","0.0","idle"
"4377","00000001-69B82837.MF4","665.8271","255","0.0","idle"
"4378","00000001-69B82837.MF4","666.0252499999999","255","0.0","idle"
"4379","00000001-69B82837.MF4","666.2231499999999","255","0.0","idle"
"4380","00000001-69B82837.MF4","666.4211","255","0.0","idle"
"4381","00000001-69B82837.MF4","666.6191","255","0.0","idle"
"4382","00000001-69B82837.MF4","666.8171","255","0.0","idle"
"4383","00000001-69B82837.MF4","667.0152499999999","255","0.0","idle"
"4384","00000001-69B82837.MF4","667.2131499999999","255","0.0","idle"
"4385","00000001-69B82837.MF4","667.41115","255","0.0","idle"
"4386","00000001-69B82837.MF4","667.60915","255","0.0","idle"
"4387","00000001-69B82837.MF4","667.80715","255","0.0","idle"
"4388","00000001-69B82837.MF4","668.0052499999999","255","0.0","idle"
"4389","00000001-69B82837.MF4","668.2031499999999","255","0.0","idle"
"4390","00000001-69B82837.MF4","668.4010999999999","255","0.0","idle"
"4391","00000001-69B82837.MF4","668.5991","255","0.0","idle"
"4392","00000001-69B82837.MF4","668.7971","255","0.0","idle"
"4393","00000001-69B82837.MF4","668.9952499999999","255","0.0","idle"
"4394","00000001-69B82837.MF4","669.19315","255","0.0","idle"
"4395","00000001-69B82837.MF4","669.3911499999999","255","0.0","idle"
"4396","00000001-69B82837.MF4","669.58915","255","0.0","idle"
"4397","00000001-69B82837.MF4","669.78715","255","0.0","idle"
"4398","00000001-69B82837.MF4","669.98525","255","0.0","idle"
"4399","00000001-69B82837.MF4","670.18315","255","0.0","idle"
"4400","00000001-69B82837.MF4","670.3811499999999","255","0.0","idle"
"4401","00000001-69B82837.MF4","670.5791499999999","255","0.0","idle"
"4402","00000001-69B82837.MF4","670.77715","255","0.0","idle"
"4403","00000001-69B82837.MF4","670.97525","255","0.0","idle"
"4404","00000001-69B82837.MF4","671.1717","255","0.0","idle"
"4405","00000001-69B82837.MF4","671.36965","255","0.0","idle"
"4406","00000001-69B82837.MF4","671.56765","255","0.0","idle"
"4407","00000001-69B82837.MF4","671.7656499999999","255","0.0","idle"
"4408","00000001-69B82837.MF4","671.9636499999999","255","0.0","idle"
"4409","00000001-69B82837.MF4","672.1617","255","0.0","idle"
"4410","00000001-69B82837.MF4","672.35965","255","0.0","idle"
"4411","00000001-69B82837.MF4","672.55765","255","0.0","idle"
